"OpnameID";"Kenmerk";"Waarde";"Vegetatielaag";"TypeKenmerk";"Type";"Invoertype";"Eenheid"
"VBI137037_2";"Ilex aquifolium L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137037_2";"Prunus serotina Ehrh.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137037_2";"Dryopteris dilatata (Hoffmann) A. Gray";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137037_2";"Quercus robur L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137037_2";"Galium saxatile L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137037_2";"Calluna vulgaris (L.) Hull";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137037_2";"Betula pubescens Ehrh.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137037_2";"Betula pubescens Ehrh.";8,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137037_2";"Quercus robur L.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137037_2";"Betula pubescens Ehrh.";62,5;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI137037_2";"Betula pendula Roth";18,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI137037_2";"Quercus robur L.";8,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI137037_2";"Betula pendula";19,2197548993853;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI137037_2";"Quercus robur";6,45967067689031;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI137052_1";"Acer pseudoplatanus L.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137052_1";"Betula pendula Roth";8,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI137052_1";"Betula pubescens Ehrh.";8,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI137052_1";"Betula pubescens Ehrh.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137052_1";"Betula pubescens Ehrh.";8,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137052_1";"Dryopteris dilatata (Hoffmann) A. Gray";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137052_1";"Dryopteris dilatata & carthusiana";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137052_1";"Frangula alnus Mill.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137052_1";"Lonicera periclymenum L.";0,25;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI137052_1";"Lonicera periclymenum L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137052_1";"Prunus serotina Ehrh.";8,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137052_1";"Quercus robur L.";87,5;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI137052_1";"Quercus robur L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137052_1";"Rubus fruticosus groep";87,5;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137052_1";"Sorbus aucuparia L.";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137052_1";"Sorbus aucuparia L.";18,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137052_1";"Brachythecium rutabulum";1;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI137052_1";"Campylopus pyriformis";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI137052_1";"Eurhynchium praelongum";1;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI137052_1";"Hypnum cupressiforme";1;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI137052_1";"Leucobryum glaucum";2,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI137052_1";"Mnium hornum";2,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI137052_1";"Plagiothecium denticulatum";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI137052_1";"Betula pendula";2,41272119196662;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI137052_1";"Quercus robur L.";24,2728131141431;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI137052_2";"Rubus fruticosus groep";62,5;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137052_2";"Lonicera periclymenum L.";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137052_2";"Quercus rubra L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137052_2";"Betula";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137052_2";"Quercus robur L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137052_2";"Sorbus aucuparia L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137052_2";"Castanea sativa Mill.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137052_2";"Frangula alnus Mill.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137052_2";"Dryopteris dilatata (Hoffmann) A. Gray";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137052_2";"Carex remota Jusl. ex L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137052_2";"Sorbus aucuparia L.";62,5;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137052_2";"Corylus avellana L.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137052_2";"Lonicera periclymenum L.";1;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137052_2";"Frangula alnus Mill.";8,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137052_2";"Betula pubescens Ehrh.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137052_2";"Prunus serotina Ehrh.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137052_2";"Quercus robur L.";87,5;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI137052_2";"Betula pubescens Ehrh.";8,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI137052_2";"Sorbus aucuparia L.";18,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI137052_2";"Betula pendula";1,49846482618762;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI137052_2";"Quercus robur";20,4102437919929;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI137052_2";"Sorbus aucuparia L.";0,892280567578641;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI137053_1";"Acer pseudoplatanus L.";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137053_1";"Acer pseudoplatanus L.";18,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137053_1";"Betula pubescens Ehrh.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137053_1";"Blechnum spicant (L.) Roth";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137053_1";"Carex remota Jusl. ex L.";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137053_1";"Castanea sativa Mill.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137053_1";"Castanea sativa Mill.";18,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137053_1";"Corylus avellana L.";8,75;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137053_1";"Corylus avellana L.";18,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137053_1";"Dryopteris dilatata (Hoffmann) A. Gray";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137053_1";"Dryopteris dilatata & carthusiana";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137053_1";"Dryopteris filix-mas (L.) Schott";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137053_1";"Epilobium angustifolium L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137053_1";"Fagus sylvatica L.";37,5;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI137053_1";"Fagus sylvatica L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137053_1";"Frangula alnus Mill.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137053_1";"Ilex aquifolium L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137053_1";"Juncus effusus L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137053_1";"Lonicera periclymenum L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137053_1";"Lonicera periclymenum L.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137053_1";"Molinia caerulea (L.) Moench";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137053_1";"Poa trivialis L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137053_1";"Quercus robur L.";18,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI137053_1";"Quercus rubra L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137053_1";"Rubus fruticosus groep";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137053_1";"Sorbus aucuparia L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137053_1";"Taraxacum";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137053_1";"Aulacomnium androgynum";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI137053_1";"Brachythecium rutabulum";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI137053_1";"Campylopus introflexus";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI137053_1";"Dicranella heteromalla";1;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI137053_1";"Hypnum cupressiforme";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI137053_1";"Leucobryum glaucum";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI137053_1";"Mnium hornum";2,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI137053_1";"Polytrichum formosum";2,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI137053_1";"Betula pendula";0,268925069481612;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI137053_1";"Castanea sativa Mill.";1,3715259942264;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI137053_1";"Fagus sylvatica L.";18,3764505991349;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI137053_1";"Quercus robur L.";7,15560620259414;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI137053_2";"Rubus fruticosus groep";18,75;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137053_2";"Castanea sativa Mill.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137053_2";"Prunus serotina Ehrh.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137053_2";"Acer pseudoplatanus L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137053_2";"Fagus sylvatica L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137053_2";"Ilex aquifolium L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137053_2";"Quercus robur L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137053_2";"Quercus rubra L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137053_2";"Corylus avellana L.";37,5;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137053_2";"Lonicera periclymenum L.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137053_2";"Acer pseudoplatanus L.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137053_2";"Castanea sativa Mill.";37,5;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137053_2";"Sorbus aucuparia L.";1;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137053_2";"Ilex aquifolium L.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137053_2";"Betula pubescens Ehrh.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137053_2";"Fagus sylvatica L.";87,5;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI137053_2";"Quercus robur L.";18,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI137053_2";"Castanea sativa Mill.";8,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI137053_2";"Acer pseudoplatanus L.";0,51270724676741;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI137053_2";"Betula pendula";0,264694164844317;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI137053_2";"Castanea sativa Mill.";1,8443612437428;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI137053_2";"Corylus avellana L.";0,196710883504991;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI137053_2";"Fagus sylvatica L.";22,7760795596749;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI137053_2";"Quercus robur";5,88296122523324;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI137054_1";"Betula pendula Roth";37,5;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI137054_1";"Betula pubescens Ehrh.";8,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI137054_1";"Castanea sativa Mill.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137054_1";"Dryopteris carthusiana (Vill.) H.P. Fuchs";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137054_1";"Dryopteris dilatata (Hoffmann) A. Gray";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137054_1";"Dryopteris dilatata & carthusiana";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137054_1";"Fagus sylvatica L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137054_1";"Fagus sylvatica L.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137054_1";"Lonicera periclymenum L.";0,25;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI137054_1";"Lonicera periclymenum L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137054_1";"Pinus sylvestris L.";18,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI137054_1";"Prunus serotina Ehrh.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137054_1";"Pseudotsuga menziesii (Mirb.) Franco";18,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI137054_1";"Pseudotsuga menziesii (Mirb.) Franco";8,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137054_1";"Quercus robur L.";37,5;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI137054_1";"Quercus robur L.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137054_1";"Rubus fruticosus groep";87,5;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137054_1";"Sorbus aucuparia L.";8,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI137054_1";"Sorbus aucuparia L.";1;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137054_1";"Eurhynchium praelongum";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI137054_1";"Hypnum cupressiforme";1;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI137054_1";"Leucobryum glaucum";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI137054_1";"Lophocolea heterophylla";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI137054_1";"Mnium hornum";1;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI137054_1";"Plagiothecium curvifolium";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI137054_1";"Plagiothecium denticulatum";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI137054_1";"Rhynchostegium confertum";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI137054_1";"Betula pendula";16,0210984514355;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI137054_1";"Pinus sylvestris L.";7,45251205048003;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI137054_1";"Pseudotsuga menziesii";4,80538067896943;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI137054_1";"Quercus robur L.";3,86619449151432;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI137054_1";"Sorbus aucuparia L.";1,0732806087761;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI137054_2";"Rubus fruticosus groep";87,5;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137054_2";"Dryopteris dilatata (Hoffmann) A. Gray";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137054_2";"Quercus robur L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137054_2";"Fagus sylvatica L.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137054_2";"Castanea sativa Mill.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137054_2";"Pseudotsuga menziesii (Mirb.) Franco";8,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137054_2";"Sorbus aucuparia L.";8,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137054_2";"Prunus serotina Ehrh.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137054_2";"Betula pubescens Ehrh.";62,5;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI137054_2";"Pinus sylvestris L.";18,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI137054_2";"Pseudotsuga menziesii (Mirb.) Franco";37,5;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI137054_2";"Quercus robur L.";18,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI137054_2";"Betula pendula";13,877729651784;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI137054_2";"Picea";0,283263672247188;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI137054_2";"Pinus sylvestris L.";11,8193340932207;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI137054_2";"Pseudotsuga menziesii";8,59673771528854;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI137054_2";"Quercus robur";3,29750388237087;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI137060_2";"Quercus rubra L.";8,75;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137060_2";"Molinia caerulea (L.) Moench";18,75;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137060_2";"Rubus fruticosus groep";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137060_2";"Sorbus aucuparia L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137060_2";"Prunus serotina Ehrh.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137060_2";"Frangula alnus Mill.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137060_2";"Rhododendron ponticum L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137060_2";"Lonicera periclymenum L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137060_2";"Castanea sativa Mill.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137060_2";"Betula";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI137060_2";"Quercus rubra L.";37,5;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137060_2";"Betula pubescens Ehrh.";18,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137060_2";"Sorbus aucuparia L.";8,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137060_2";"Rhododendron ponticum L.";8,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI137060_2";"Quercus rubra L.";87,5;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI137060_2";"Betula pubescens Ehrh.";0,25;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI137060_2";"Betula pendula";0,229443574520222;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI137060_2";"Quercus robur";0;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI137060_2";"Quercus rubra L.";21,3464261915507;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI138019_1";"Dryopteris dilatata (Hoffmann) A. Gray";8,75;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI138019_1";"Dryopteris dilatata & carthusiana";8,75;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI138019_1";"Fagus sylvatica L.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI138019_1";"Pseudotsuga menziesii (Mirb.) Franco";8,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI138019_1";"Pteridium aquilinum (L.) Kuhn";87,5;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI138019_1";"Quercus robur L.";87,5;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI138019_1";"Rubus fruticosus groep";18,75;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI138019_1";"Aulacomnium androgynum";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI138019_1";"Brachythecium rutabulum";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI138019_1";"Campylopus pyriformis";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI138019_1";"Dicranella heteromalla";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI138019_1";"Dicranum montanum";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI138019_1";"Hypnum cupressiforme";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI138019_1";"Hypnum jutlandicum";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI138019_1";"Isothecium myosuroides";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI138019_1";"Lophocolea heterophylla";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI138019_1";"Mnium hornum";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI138019_1";"Plagiothecium latebricola";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI138019_1";"Polytrichum longisetum";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI138019_1";"Pseudotsuga menziesii";1,66318467330413;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI138019_1";"Quercus robur L.";15,1368260073752;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI138019_2";"Rubus fruticosus groep";62,5;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI138019_2";"Rubus idaeus L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI138019_2";"Pteridium aquilinum (L.) Kuhn";62,5;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI138019_2";"Dryopteris dilatata (Hoffmann) A. Gray";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI138019_2";"Quercus robur L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI138019_2";"Quercus robur L.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI138019_2";"Fagus sylvatica L.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI138019_2";"Pseudotsuga menziesii (Mirb.) Franco";37,5;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI138019_2";"Quercus robur L.";62,5;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI138019_2";"Fagus sylvatica L.";0,430875519229333;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI138019_2";"Pseudotsuga menziesii";2,78101978664017;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI138019_2";"Quercus robur";18,5582892102061;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI138020_2";"Rubus fruticosus groep";18,75;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI138020_2";"Quercus rubra L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI138020_2";"Dryopteris dilatata (Hoffmann) A. Gray";8,75;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI138020_2";"Athyrium filix-femina (L.) Roth";8,75;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI138020_2";"Lonicera periclymenum L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI138020_2";"Sorbus aucuparia L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI138020_2";"Prunus serotina Ehrh.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI138020_2";"Phragmites australis (Cav.) Steud.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI138020_2";"Frangula alnus Mill.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI138020_2";"Molinia caerulea (L.) Moench";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI138020_2";"Castanea sativa Mill.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI138020_2";"Poa trivialis L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI138020_2";"Corylus avellana L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI138020_2";"Corylus avellana L.";87,5;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI138020_2";"Sorbus aucuparia L.";8,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI138020_2";"Lonicera periclymenum L.";1;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI138020_2";"Betula pubescens Ehrh.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI138020_2";"Quercus robur L.";37,5;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI138020_2";"Betula pubescens Ehrh.";8,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI138020_2";"Quercus rubra L.";87,5;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI138020_2";"Betula pendula";0,750589022302445;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI138020_2";"Betula pendula";0,750589022302445;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI138020_2";"Corylus avellana L.";3,40913789494739;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI138020_2";"Corylus avellana L.";3,40913789494739;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI138020_2";"Quercus robur";20,6556187995947;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI138020_2";"Quercus robur";20,6556187995947;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI138027_2";"Rubus fruticosus groep";62,5;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI138027_2";"Pteridium aquilinum (L.) Kuhn";62,5;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI138027_2";"Urtica dioica L.";37,5;"kruidlaag";"soort_latijn";"Percentage";;"%"
