"";"ID";"Habitattype";"Versie";"Kwaliteitsniveau";"Status";"Aggregatiemethode";"Index_min_min";"Index_min_harm";"Index_harm_harm"
"239";"VB_VIN_002_3150_18";"3150";"Versie 3";1;FALSE;"RapportageHR";0;0;0,0892307692307692
"240";"VB_VOR_002_3150_17";"3150";"Versie 3";1;FALSE;"RapportageHR";-0,571428571428571;-0,242105263157894;-0,0886075949367086
"241";"VB_VOR_003_3150_17";"3150";"Versie 3";1;FALSE;"RapportageHR";-0,857142857142857;-0,692307692307692;-0,555555555555555
"242";"VB_VOR_005_3130a_18";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-0,666666666666667;-0,367101827676241;-0,326077438420819
"243";"VB_VOR_005_3150_18";"3150";"Versie 3";1;FALSE;"RapportageHR";0;0,0948509485094851;0,198240889101012
"244";"WV_BBV_001_3130a_17";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-0,333333333333333;-0,204819277108433;-0,137046004842615
"245";"WV_BBV_002_3130a_17";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-0,333333333333333;-0,0149253731343282;0,0187866459255714
"246";"WV_BBV_002_3130n_17";"3130_na";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"247";"WV_BBV_003_3130a_17";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-0,333333333333333;-0,00571428571428556;0,104506705314255
"248";"WV_BUL_002_3130a_17";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-0,666666666666667;-0,436823104693141;-0,360295891292113
"249";"WV_DAM_001_3150_17";"3150";"Versie 3";1;FALSE;"RapportageHR";-0,428571428571429;-0,217391304347826;-0,115856914041645
"250";"WV_GUP_001_3130a_18";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-0,0555555555555555;0,100719424460432;0,175115207373272
"251";"WV_GUP_002_3130a_17";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-0,666666666666667;-0,347826086956522;-0,307819080754441
"252";"WV_GUP_002_3130n_17";"3130_na";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"253";"WV_KPV_001_3150_17";"3150";"Versie 3";1;FALSE;"RapportageHR";-0,5;-0,350588235294118;-0,342073897497021
"254";"WV_LEI_003_3150_17";"3150";"Versie 3";1;FALSE;"RapportageHR";0;0,214788732394366;0,284916201117319
