"";"ID";"Habitattype";"Versie";"Kwaliteitsniveau";"Status";"Aggregatiemethode";"Index_min_min";"Index_min_harm";"Index_harm_harm"
"130";"TR306500.1_1/08/2011";"3260";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"131";"TR306500.1_3/07/2017";"3260";"Versie 2.0";1;TRUE;"RapportageHR";-1;-1;-1
"132";"TR306500.1_3/07/2017";"3260";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"133";"TR306500.1_7/08/2008";"3260";"Versie 2.0";1;FALSE;"RapportageHR";-0,622116921889133;-0,289365933034104;-0,283081860545129
"134";"TR306500.1_7/08/2008";"3260";"Versie 3";1;FALSE;"RapportageHR";-0,838050109381057;-0,672997782471866;-0,665258147268651
"135";"TR306500.2_1/08/2011";"3260";"Versie 2.0";1;FALSE;"RapportageHR";-0,540395089285714;-0,307177152512498;-0,141101777575088
"136";"TR306500.2_1/08/2011";"3260";"Versie 3";1;FALSE;"RapportageHR";-0,628726935853283;-0,563269011723627;-0,522374858215402
"137";"TR306500.2_1/08/2017";"3260";"Versie 2.0";1;FALSE;"RapportageHR";-1;-1;-1
"138";"TR306500.2_1/08/2017";"3260";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"139";"TR306500.2_7/08/2008";"3260";"Versie 2.0";1;TRUE;"RapportageHR";-1;-1;-1
"140";"TR306500.2_7/08/2008";"3260";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"141";"TR306500.3_1/08/2011";"3260";"Versie 2.0";1;FALSE;"RapportageHR";-0,419821428571429;-0,180236984509071;-0,0158827221360505
"142";"TR306500.3_1/08/2011";"3260";"Versie 3";1;FALSE;"RapportageHR";-0,503037623708704;-0,366531586666914;-0,314094212544353
"143";"TR306500.3_3/07/2017";"3260";"Versie 2.0";1;FALSE;"RapportageHR";-0,5554241914351;-0,416742922556093;-0,327397178386227
"144";"TR306500.3_3/07/2017";"3260";"Versie 3";1;FALSE;"RapportageHR";-0,809467510615043;-0,631569261986062;-0,609900742712219
"145";"TR333500.2_12/08/2009";"3260";"Versie 2.0";1;FALSE;"RapportageHR";0,0442839246753517;0,240370692670794;0,245100445135055
"146";"TR333500.2_12/08/2009";"3260";"Versie 3";1;FALSE;"RapportageHR";-0,52714464675322;-0,262664918596334;-0,216416902232518
"147";"TR333500.2_20/09/2011";"3260";"Versie 2.0";1;TRUE;"RapportageHR";0;0,392721515019298;0,396880373833249
"148";"TR333500.2_20/09/2011";"3260";"Versie 3";1;FALSE;"RapportageHR";0;0,0454747807791449;0,134228140432674
"149";"TR333500.2_7/09/2017";"3260";"Versie 2.0";1;TRUE;"RapportageHR";0,0357142857142857;0,39287579596446;0,417436374277593
"150";"TR333500.2_7/09/2017";"3260";"Versie 3";1;FALSE;"RapportageHR";0;0,106202797669755;0,202598359764075
"151";"TR333500.3_11/08/2009";"3260";"Versie 2.0";1;TRUE;"RapportageHR";0,0714285714285714;0,374665359449491;0,395618607977535
"152";"TR333500.3_11/08/2009";"3260";"Versie 3";1;FALSE;"RapportageHR";-0,0161106687896657;0,0288449082333444;0,109851226952495
"153";"TR333500.3_20/09/2011";"3260";"Versie 2.0";1;TRUE;"RapportageHR";0,0357142857142857;0,373457927284975;0,379393718612866
"154";"TR333500.3_20/09/2011";"3260";"Versie 3";1;FALSE;"RapportageHR";-0,124347168184538;-0,0420275921849792;0,0376089747504209
"155";"TR333500.3_7/09/2017";"3260";"Versie 2.0";1;FALSE;"RapportageHR";0;0,253505313674318;0,259436452945952
"156";"TR333500.3_7/09/2017";"3260";"Versie 3";1;FALSE;"RapportageHR";-0,385248638158561;-0,170418910798706;-0,116764228185824
"157";"TR335600.3_18/08/2014";"3260";"Versie 2.0";1;TRUE;"RapportageHR";-1;-1;-1
"158";"TR335600.3_18/08/2014";"3260";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"159";"TR335600.3_19/07/2012";"3260";"Versie 2.0";1;TRUE;"RapportageHR";-1;-1;-1
"160";"TR335600.3_19/07/2012";"3260";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"161";"TR335600.3_24/07/2017";"3260";"Versie 2.0";1;TRUE;"RapportageHR";-1;-1;-1
"162";"TR335600.3_24/07/2017";"3260";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"163";"TR418000.1_1/06/2007";"3260";"Versie 2.0";1;FALSE;"RapportageHR";-1;-1;-1
"164";"TR418000.1_1/06/2007";"3260";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"165";"TR418000.1_19/09/2016";"3260";"Versie 2.0";1;TRUE;"RapportageHR";-1;-1;-1
"166";"TR418000.1_19/09/2016";"3260";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"167";"TR72000.2_28/06/2007";"3260";"Versie 2.0";1;TRUE;"RapportageHR";-1;-1;-1
"168";"TR72000.2_28/06/2007";"3260";"Versie 3";1;TRUE;"RapportageHR";-1;-1;-1
"169";"TR72000.2_30/08/2016";"3260";"Versie 2.0";1;TRUE;"RapportageHR";0;0,353520743831063;0,366183630527158
"170";"TR72000.2_30/08/2016";"3260";"Versie 3";1;FALSE;"RapportageHR";0;0,0596307301661876;0,140437363899712
