"ID";"Habitattype";"Habitatsubtype";"Versie";"Criterium";"Indicator";"Belang";"Voorwaarde";"Waarde";"Operator";"Referentiewaarde";"Status_voorwaarde";"VoorwaardeID";"Combinatie";"SBZH";"Regio";"PlotWeight";"StratumWeight";"WeightComb"
"206134";"6510";"6510_hu";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1339;"1339";"Binnen";"Atlantic";0,797450754551543;14,8423076923077;11,8360094685169
"206134";"6510";"6510_hu";"Versie 3";"Verstoring";"verbraming";"b";"bedekking verbraming";"0";"<=";"10";TRUE;1458;"1458";"Binnen";"Atlantic";0,797450754551543;14,8423076923077;11,8360094685169
"206134";"6510";"6510_hu";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";"bedekking vergrassing";"90,1";"<=";"50";FALSE;1495;"1495";"Binnen";"Atlantic";0,797450754551543;14,8423076923077;11,8360094685169
"206134";"6510";"6510_hu";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";"bedekking verruiging";"0";"<=";"30";TRUE;1601;"1601";"Binnen";"Atlantic";0,797450754551543;14,8423076923077;11,8360094685169
"231702";"6510";"6510_hus";"Versie 2.0";"Structuur";"dominantie van één soort";"b";"dominantie van een soort";"50";"<=";"50";TRUE;1935;"1935";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";"6510";"6510_hus";"Versie 2.0";"Structuur";"vegetatiehoogte";"b";"bedekking hoge grassen";"3,96000000000001";"<=";"70";TRUE;790;"790 AND 955";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";"6510";"6510_hus";"Versie 2.0";"Structuur";"vegetatiehoogte";"b";"bedekking middelhoge en lage grassen";"82,563616";">=";"5";TRUE;955;"790 AND 955";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";"6510";"6510_hus";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"18,16";">=";"50";FALSE;1089;"1089";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";"6510";"6510_hus";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"2";">=";"7";FALSE;392;"392";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";"6510";"6510_hus";"Versie 2.0";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"30";TRUE;1247;"1247";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";"6510";"6510_hus";"Versie 2.0";"Verstoring";"verbossing";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1356;"1356";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";"6510";"6510_hus";"Versie 2.0";"Verstoring";"verruiging";"zb";"bedekking verruiging";"32,086";"<=";"30";FALSE;1609;"1609";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";"6510";"6510_hus";"Versie 3";"Structuur";"dominantie van één soort";"b";"dominantie van een soort excl. sleutelsoorten";"kb";"<";"D";TRUE;1953;"1953";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";"6510";"6510_hus";"Versie 3";"Structuur";"verticale structuur";"b";"bedekking hoge grassen";"3,96000000000001";"<";"70";TRUE;794;"794 AND 958";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";"6510";"6510_hus";"Versie 3";"Structuur";"verticale structuur";"b";"bedekking middelhoge grassen";"81,2512";">";"5";TRUE;958;"794 AND 958";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";"6510";"6510_hus";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"18,16";">=";"30";FALSE;1091;"1091";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";"6510";"6510_hus";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"2";">=";"7";FALSE;393;"393";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";"6510";"6510_hus";"Versie 3";"Verstoring";"eutrofiëring";"zb";"bedekking eutrofiëring";"68,0532544";"<=";"30";FALSE;740;"740";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";"6510";"6510_hus";"Versie 3";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"10";TRUE;1248;"1248";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";"6510";"6510_hus";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1372;"1372";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";"6510";"6510_hus";"Versie 3";"Verstoring";"verbraming";"b";"bedekking verbraming";"0";"<=";"10";TRUE;1454;"1454";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";"6510";"6510_hus";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";"bedekking vergrassing";"47,293248";"<=";"50";TRUE;1499;"1499";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";"6510";"6510_hus";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";"bedekking verruiging";"2,98";"<=";"30";TRUE;1600;"1600";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"2328854";"6510";"6510_hus";"Versie 2.0";"Structuur";"dominantie van één soort";"b";"dominantie van een soort";"30";"<=";"50";TRUE;1935;"1935";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";"6510";"6510_hus";"Versie 2.0";"Structuur";"vegetatiehoogte";"b";"bedekking hoge grassen";"13,76";"<=";"70";TRUE;790;"790 AND 955";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";"6510";"6510_hus";"Versie 2.0";"Structuur";"vegetatiehoogte";"b";"bedekking middelhoge en lage grassen";"67,40336631808";">=";"5";TRUE;955;"790 AND 955";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";"6510";"6510_hus";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"6,82199200000001";">=";"50";FALSE;1089;"1089";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";"6510";"6510_hus";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"4";">=";"7";FALSE;392;"392";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";"6510";"6510_hus";"Versie 2.0";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"30";TRUE;1247;"1247";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";"6510";"6510_hus";"Versie 2.0";"Verstoring";"verbossing";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1356;"1356";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";"6510";"6510_hus";"Versie 2.0";"Verstoring";"verruiging";"zb";"bedekking verruiging";"20,8";"<=";"30";TRUE;1609;"1609";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";"6510";"6510_hus";"Versie 3";"Structuur";"dominantie van één soort";"b";"dominantie van een soort excl. sleutelsoorten";"kb";"<";"D";TRUE;1953;"1953";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";"6510";"6510_hus";"Versie 3";"Structuur";"verticale structuur";"b";"bedekking hoge grassen";"13,76";"<";"70";TRUE;794;"794 AND 958";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";"6510";"6510_hus";"Versie 3";"Structuur";"verticale structuur";"b";"bedekking middelhoge grassen";"66,045173248";">";"5";TRUE;958;"794 AND 958";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";"6510";"6510_hus";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"6,82199200000001";">=";"30";FALSE;1091;"1091";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";"6510";"6510_hus";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"4";">=";"7";FALSE;393;"393";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";"6510";"6510_hus";"Versie 3";"Verstoring";"eutrofiëring";"zb";"bedekking eutrofiëring";"63,4894336";"<=";"30";FALSE;740;"740";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";"6510";"6510_hus";"Versie 3";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"10";TRUE;1248;"1248";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";"6510";"6510_hus";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1372;"1372";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";"6510";"6510_hus";"Versie 3";"Verstoring";"verbraming";"b";"bedekking verbraming";"0";"<=";"10";TRUE;1454;"1454";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";"6510";"6510_hus";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";"bedekking vergrassing";"45,12";"<=";"50";TRUE;1499;"1499";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";"6510";"6510_hus";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";"bedekking verruiging";"20,8";"<=";"30";TRUE;1600;"1600";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"243846";"6510";"6510_hu";"Versie 2.0";"Structuur";"dominantie van één soort";"b";"dominantie van een soort";"40";"<=";"50";TRUE;1936;"1936";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";"6510";"6510_hu";"Versie 2.0";"Structuur";"vegetatiehoogte";"b";"bedekking hoge grassen";"0";"<=";"70";TRUE;793;"793 AND 953";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";"6510";"6510_hu";"Versie 2.0";"Structuur";"vegetatiehoogte";"b";"bedekking middelhoge en lage grassen";"62,95222";">=";"5";TRUE;953;"793 AND 953";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";"6510";"6510_hu";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"2,98";">=";"50";FALSE;1135;"1135";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";"6510";"6510_hu";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"2";">=";"7";FALSE;385;"385";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";"6510";"6510_hu";"Versie 2.0";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"1";"<=";"30";TRUE;1242;"1242";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";"6510";"6510_hu";"Versie 2.0";"Verstoring";"verbossing";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1331;"1331";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";"6510";"6510_hu";"Versie 2.0";"Verstoring";"verruiging";"zb";"bedekking verruiging";"10,9";"<=";"30";TRUE;1704;"1704";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";"6510";"6510_hu";"Versie 3";"Structuur";"dominantie van één soort";"b";"dominantie van een soort excl. sleutelsoorten";"kb";"<";"D";TRUE;1945;"1945";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";"6510";"6510_hu";"Versie 3";"Structuur";"verticale structuur";"b";"bedekking hoge grassen";"0";"<";"70";TRUE;791;"791 AND 957";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";"6510";"6510_hu";"Versie 3";"Structuur";"verticale structuur";"b";"bedekking middelhoge grassen";"62,578";">";"5";TRUE;957;"791 AND 957";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";"6510";"6510_hu";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"2";">=";"30";FALSE;1137;"1137";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";"6510";"6510_hu";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"1";">=";"7";FALSE;396;"396";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";"6510";"6510_hu";"Versie 3";"Verstoring";"eutrofiëring";"zb";"bedekking eutrofiëring";"45,86284";"<=";"30";FALSE;731;"731";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";"6510";"6510_hu";"Versie 3";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"1";"<=";"10";TRUE;1258;"1258";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";"6510";"6510_hu";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1339;"1339";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";"6510";"6510_hu";"Versie 3";"Verstoring";"verbraming";"b";"bedekking verbraming";"0";"<=";"10";TRUE;1458;"1458";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";"6510";"6510_hu";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";"bedekking vergrassing";"0";"<=";"50";TRUE;1495;"1495";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";"6510";"6510_hu";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";"bedekking verruiging";"10,9";"<=";"30";TRUE;1601;"1601";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";"6510";"6510_hu";"Versie 2.0";"Structuur";"dominantie van één soort";"b";"dominantie van een soort";"70";"<=";"50";FALSE;1936;"1936";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";"6510";"6510_hu";"Versie 2.0";"Structuur";"vegetatiehoogte";"b";"bedekking hoge grassen";"1";"<=";"70";TRUE;793;"793 AND 953";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";"6510";"6510_hu";"Versie 2.0";"Structuur";"vegetatiehoogte";"b";"bedekking middelhoge en lage grassen";"93,841408";">=";"5";TRUE;953;"793 AND 953";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";"6510";"6510_hu";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"1";">=";"50";FALSE;1135;"1135";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";"6510";"6510_hu";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"1";">=";"7";FALSE;385;"385";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";"6510";"6510_hu";"Versie 2.0";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"30";TRUE;1242;"1242";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";"6510";"6510_hu";"Versie 2.0";"Verstoring";"verbossing";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1331;"1331";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";"6510";"6510_hu";"Versie 2.0";"Verstoring";"verruiging";"zb";"bedekking verruiging";"0";"<=";"30";TRUE;1704;"1704";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";"6510";"6510_hu";"Versie 3";"Structuur";"dominantie van één soort";"b";"dominantie van een soort excl. sleutelsoorten";"hb";"<";"D";TRUE;1945;"1945";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";"6510";"6510_hu";"Versie 3";"Structuur";"verticale structuur";"b";"bedekking hoge grassen";"1";"<";"70";TRUE;791;"791 AND 957";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";"6510";"6510_hu";"Versie 3";"Structuur";"verticale structuur";"b";"bedekking middelhoge grassen";"87,1696";">";"5";TRUE;957;"791 AND 957";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";"6510";"6510_hu";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"1";">=";"30";FALSE;1137;"1137";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";"6510";"6510_hu";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"1";">=";"7";FALSE;396;"396";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";"6510";"6510_hu";"Versie 3";"Verstoring";"eutrofiëring";"zb";"bedekking eutrofiëring";"21,405781";"<=";"30";TRUE;731;"731";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";"6510";"6510_hu";"Versie 3";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"10";TRUE;1258;"1258";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";"6510";"6510_hu";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1339;"1339";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";"6510";"6510_hu";"Versie 3";"Verstoring";"verbraming";"b";"bedekking verbraming";"0";"<=";"10";TRUE;1458;"1458";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";"6510";"6510_hu";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";"bedekking vergrassing";"1,99";"<=";"50";TRUE;1495;"1495";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";"6510";"6510_hu";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";"bedekking verruiging";"0";"<=";"30";TRUE;1601;"1601";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"2867990";"6510";"6510_hus";"Versie 2.0";"Structuur";"dominantie van één soort";"b";"dominantie van een soort";"60";"<=";"50";FALSE;1935;"1935";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";"6510";"6510_hus";"Versie 2.0";"Structuur";"vegetatiehoogte";"b";"bedekking hoge grassen";"21,6";"<=";"70";TRUE;790;"790 AND 955";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";"6510";"6510_hus";"Versie 2.0";"Structuur";"vegetatiehoogte";"b";"bedekking middelhoge en lage grassen";"69,28";">=";"5";TRUE;955;"790 AND 955";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";"6510";"6510_hus";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"1";">=";"50";FALSE;1089;"1089";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";"6510";"6510_hus";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"1";">=";"7";FALSE;392;"392";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";"6510";"6510_hus";"Versie 2.0";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"1";"<=";"30";TRUE;1247;"1247";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";"6510";"6510_hus";"Versie 2.0";"Verstoring";"verbossing";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1356;"1356";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";"6510";"6510_hus";"Versie 2.0";"Verstoring";"verruiging";"zb";"bedekking verruiging";"1";"<=";"30";TRUE;1609;"1609";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";"6510";"6510_hus";"Versie 3";"Structuur";"dominantie van één soort";"b";"dominantie van een soort excl. sleutelsoorten";"hb";"<";"D";TRUE;1953;"1953";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";"6510";"6510_hus";"Versie 3";"Structuur";"verticale structuur";"b";"bedekking hoge grassen";"21,6";"<";"70";TRUE;794;"794 AND 958";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";"6510";"6510_hus";"Versie 3";"Structuur";"verticale structuur";"b";"bedekking middelhoge grassen";"69,28";">";"5";TRUE;958;"794 AND 958";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";"6510";"6510_hus";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"1";">=";"30";FALSE;1091;"1091";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";"6510";"6510_hus";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"1";">=";"7";FALSE;393;"393";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";"6510";"6510_hus";"Versie 3";"Verstoring";"eutrofiëring";"zb";"bedekking eutrofiëring";"69,5872";"<=";"30";FALSE;740;"740";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";"6510";"6510_hus";"Versie 3";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"1";"<=";"10";TRUE;1248;"1248";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";"6510";"6510_hus";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1372;"1372";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";"6510";"6510_hus";"Versie 3";"Verstoring";"verbraming";"b";"bedekking verbraming";"0";"<=";"10";TRUE;1454;"1454";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";"6510";"6510_hus";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";"bedekking vergrassing";"24,736";"<=";"50";TRUE;1499;"1499";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";"6510";"6510_hus";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";"bedekking verruiging";"1";"<=";"30";TRUE;1600;"1600";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"308098";"6510";"6510_huk";"Versie 2.0";"Structuur";"horizontale structuur";"b";"bedekking rozetplanten";"1";">=";"30";FALSE;1051;"1051";"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";"6510";"6510_huk";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"1";">=";"10";FALSE;1111;"1111";"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";"6510";"6510_huk";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"gulden sleutelbloem en/of ruige weegbree aanwezig";"0";">=";"1";FALSE;2113;"2113 AND 420";"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";"6510";"6510_huk";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten excl. gulden sleutelbloem";"1";">=";"4";FALSE;420;"2113 AND 420";"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";"6510";"6510_huk";"Versie 2.0";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"30";TRUE;1245;"1245";"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";"6510";"6510_huk";"Versie 2.0";"Verstoring";"verbossing";"b";"bedekking verbossing";"50";"<=";"10";FALSE;1337;"1337";"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";"6510";"6510_huk";"Versie 2.0";"Verstoring";"verruiging";"zb";"bedekking verruiging";"23,16016";"<=";"30";TRUE;1659;"1659";"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";"6510";"6510_huk";"Versie 2.0";"Verstoring";"vervilting";"zb";"bedekking vervilting";"12";"<=";"30";TRUE;1812;"1812";"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";"6510";"6510_huk";"Versie 3";"Structuur";"dominantie van één soort";"b";"dominantie van een soort excl. sleutelsoorten";"d";"<";"D";FALSE;1951;"1951";"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";"6510";"6510_huk";"Versie 3";"Structuur";"levensvormen";"b";"bedekking rozetplanten";"1";">=";"10";FALSE;1050;"1050";"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";"6510";"6510_huk";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"0";">=";"30";FALSE;1087;"1087";"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";"6510";"6510_huk";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"0";">=";"5";FALSE;395;"395";"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";"6510";"6510_huk";"Versie 3";"Verstoring";"eutrofiëring";"zb";"bedekking eutrofiëring";"61,192";"<=";"30";FALSE;737;"737";"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";"6510";"6510_huk";"Versie 3";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"10";TRUE;1256;"1256";"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";"6510";"6510_huk";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"50";"<=";"10";FALSE;1332;"1332";"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";"6510";"6510_huk";"Versie 3";"Verstoring";"verbraming";"b";"bedekking verbraming";"0";"<=";"10";TRUE;1460;"1460";"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";"6510";"6510_huk";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";"bedekking vergrassing";"13,76";"<=";"50";TRUE;1497;"1497";"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";"6510";"6510_huk";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";"bedekking verruiging";"4,910698";"<=";"30";TRUE;1602;"1602";"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"327153";"6510";"6510_hus";"Versie 2.0";"Structuur";"dominantie van één soort";"b";"dominantie van een soort";"40";"<=";"50";TRUE;1935;"1935";"Buiten";"Atlantic";0,734399853701224;1,46666666666667;1,07711978542846
"327153";"6510";"6510_hus";"Versie 2.0";"Structuur";"vegetatiehoogte";"b";"bedekking hoge grassen";"36,19549";"<=";"70";TRUE;790;"790 AND 955";"Buiten";"Atlantic";0,734399853701224;1,46666666666667;1,07711978542846
"327153";"6510";"6510_hus";"Versie 2.0";"Structuur";"vegetatiehoogte";"b";"bedekking middelhoge en lage grassen";"41,194";">=";"5";TRUE;955;"790 AND 955";"Buiten";"Atlantic";0,734399853701224;1,46666666666667;1,07711978542846
"327153";"6510";"6510_hus";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"0";">=";"50";FALSE;1089;"1089";"Buiten";"Atlantic";0,734399853701224;1,46666666666667;1,07711978542846
"327153";"6510";"6510_hus";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"0";">=";"7";FALSE;392;"392";"Buiten";"Atlantic";0,734399853701224;1,46666666666667;1,07711978542846
