"ID";"Habitattype";"Habitatsubtype";"Versie";"Criterium";"Indicator";"Belang";"Status_indicator";"SBZH";"Regio";"PlotWeight";"StratumWeight";"WeightComb"
"18546";"6510";"6510_hu";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";0,894104962028499;14,8423076923077;13,2705809556461
"18546";"6510";"6510_hu";"Versie 2.0";"Verstoring";"strooisellaag";"b";TRUE;"Binnen";"Atlantic";0,894104962028499;14,8423076923077;13,2705809556461
"18546";"6510";"6510_hu";"Versie 2.0";"Verstoring";"verbossing";"b";TRUE;"Binnen";"Atlantic";0,894104962028499;14,8423076923077;13,2705809556461
"18546";"6510";"6510_hu";"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";0,894104962028499;14,8423076923077;13,2705809556461
"18546";"6510";"6510_hu";"Versie 3";"Structuur";"dominantie van één soort";"b";TRUE;"Binnen";"Atlantic";0,894104962028499;14,8423076923077;13,2705809556461
"18546";"6510";"6510_hu";"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Binnen";"Atlantic";0,894104962028499;14,8423076923077;13,2705809556461
"18546";"6510";"6510_hu";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";0,894104962028499;14,8423076923077;13,2705809556461
"18546";"6510";"6510_hu";"Versie 3";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";0,894104962028499;14,8423076923077;13,2705809556461
"18546";"6510";"6510_hu";"Versie 3";"Verstoring";"eutrofiëring";"zb";FALSE;"Binnen";"Atlantic";0,894104962028499;14,8423076923077;13,2705809556461
"18546";"6510";"6510_hu";"Versie 3";"Verstoring";"strooisellaag";"b";TRUE;"Binnen";"Atlantic";0,894104962028499;14,8423076923077;13,2705809556461
"18546";"6510";"6510_hu";"Versie 3";"Verstoring";"verbossing";"b";TRUE;"Binnen";"Atlantic";0,894104962028499;14,8423076923077;13,2705809556461
"18546";"6510";"6510_hu";"Versie 3";"Verstoring";"verbraming";"b";TRUE;"Binnen";"Atlantic";0,894104962028499;14,8423076923077;13,2705809556461
"18546";"6510";"6510_hu";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";TRUE;"Binnen";"Atlantic";0,894104962028499;14,8423076923077;13,2705809556461
"18546";"6510";"6510_hu";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";TRUE;"Binnen";"Atlantic";0,894104962028499;14,8423076923077;13,2705809556461
"20217";"6510";"6510_hu";"Versie 2.0";"Structuur";"dominantie van één soort";"b";FALSE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"20217";"6510";"6510_hu";"Versie 2.0";"Structuur";"vegetatiehoogte";"b";TRUE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"20217";"6510";"6510_hu";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"20217";"6510";"6510_hu";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"20217";"6510";"6510_hu";"Versie 2.0";"Verstoring";"strooisellaag";"b";TRUE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"20217";"6510";"6510_hu";"Versie 2.0";"Verstoring";"verbossing";"b";FALSE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"20217";"6510";"6510_hu";"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"20217";"6510";"6510_hu";"Versie 3";"Structuur";"dominantie van één soort";"b";TRUE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"20217";"6510";"6510_hu";"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"20217";"6510";"6510_hu";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"20217";"6510";"6510_hu";"Versie 3";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"20217";"6510";"6510_hu";"Versie 3";"Verstoring";"eutrofiëring";"zb";FALSE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"20217";"6510";"6510_hu";"Versie 3";"Verstoring";"strooisellaag";"b";TRUE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"20217";"6510";"6510_hu";"Versie 3";"Verstoring";"verbossing";"b";FALSE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"20217";"6510";"6510_hu";"Versie 3";"Verstoring";"verbraming";"b";TRUE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"20217";"6510";"6510_hu";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";FALSE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"20217";"6510";"6510_hu";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";TRUE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"206134";"6510";"6510_hu";"Versie 2.0";"Structuur";"dominantie van één soort";"b";FALSE;"Binnen";"Atlantic";0,797450754551543;14,8423076923077;11,8360094685169
"206134";"6510";"6510_hu";"Versie 2.0";"Structuur";"vegetatiehoogte";"b";FALSE;"Binnen";"Atlantic";0,797450754551543;14,8423076923077;11,8360094685169
"206134";"6510";"6510_hu";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";0,797450754551543;14,8423076923077;11,8360094685169
"206134";"6510";"6510_hu";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";0,797450754551543;14,8423076923077;11,8360094685169
"206134";"6510";"6510_hu";"Versie 2.0";"Verstoring";"strooisellaag";"b";TRUE;"Binnen";"Atlantic";0,797450754551543;14,8423076923077;11,8360094685169
"206134";"6510";"6510_hu";"Versie 2.0";"Verstoring";"verbossing";"b";TRUE;"Binnen";"Atlantic";0,797450754551543;14,8423076923077;11,8360094685169
"206134";"6510";"6510_hu";"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";0,797450754551543;14,8423076923077;11,8360094685169
"206134";"6510";"6510_hu";"Versie 3";"Structuur";"dominantie van één soort";"b";FALSE;"Binnen";"Atlantic";0,797450754551543;14,8423076923077;11,8360094685169
"206134";"6510";"6510_hu";"Versie 3";"Structuur";"verticale structuur";"b";FALSE;"Binnen";"Atlantic";0,797450754551543;14,8423076923077;11,8360094685169
"206134";"6510";"6510_hu";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";0,797450754551543;14,8423076923077;11,8360094685169
"206134";"6510";"6510_hu";"Versie 3";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";0,797450754551543;14,8423076923077;11,8360094685169
"206134";"6510";"6510_hu";"Versie 3";"Verstoring";"eutrofiëring";"zb";TRUE;"Binnen";"Atlantic";0,797450754551543;14,8423076923077;11,8360094685169
"206134";"6510";"6510_hu";"Versie 3";"Verstoring";"strooisellaag";"b";TRUE;"Binnen";"Atlantic";0,797450754551543;14,8423076923077;11,8360094685169
"206134";"6510";"6510_hu";"Versie 3";"Verstoring";"verbossing";"b";TRUE;"Binnen";"Atlantic";0,797450754551543;14,8423076923077;11,8360094685169
"206134";"6510";"6510_hu";"Versie 3";"Verstoring";"verbraming";"b";TRUE;"Binnen";"Atlantic";0,797450754551543;14,8423076923077;11,8360094685169
"206134";"6510";"6510_hu";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";FALSE;"Binnen";"Atlantic";0,797450754551543;14,8423076923077;11,8360094685169
"206134";"6510";"6510_hu";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";TRUE;"Binnen";"Atlantic";0,797450754551543;14,8423076923077;11,8360094685169
"231702";"6510";"6510_hus";"Versie 2.0";"Structuur";"dominantie van één soort";"b";TRUE;"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";"6510";"6510_hus";"Versie 2.0";"Structuur";"vegetatiehoogte";"b";TRUE;"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";"6510";"6510_hus";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";"6510";"6510_hus";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";"6510";"6510_hus";"Versie 2.0";"Verstoring";"strooisellaag";"b";TRUE;"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";"6510";"6510_hus";"Versie 2.0";"Verstoring";"verbossing";"b";TRUE;"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";"6510";"6510_hus";"Versie 2.0";"Verstoring";"verruiging";"zb";FALSE;"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";"6510";"6510_hus";"Versie 3";"Structuur";"dominantie van één soort";"b";TRUE;"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";"6510";"6510_hus";"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";"6510";"6510_hus";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";"6510";"6510_hus";"Versie 3";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";"6510";"6510_hus";"Versie 3";"Verstoring";"eutrofiëring";"zb";FALSE;"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";"6510";"6510_hus";"Versie 3";"Verstoring";"strooisellaag";"b";TRUE;"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";"6510";"6510_hus";"Versie 3";"Verstoring";"verbossing";"b";TRUE;"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";"6510";"6510_hus";"Versie 3";"Verstoring";"verbraming";"b";TRUE;"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";"6510";"6510_hus";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";TRUE;"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";"6510";"6510_hus";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";TRUE;"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"2328854";"6510";"6510_hus";"Versie 2.0";"Structuur";"dominantie van één soort";"b";TRUE;"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";"6510";"6510_hus";"Versie 2.0";"Structuur";"vegetatiehoogte";"b";TRUE;"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";"6510";"6510_hus";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";"6510";"6510_hus";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";"6510";"6510_hus";"Versie 2.0";"Verstoring";"strooisellaag";"b";TRUE;"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";"6510";"6510_hus";"Versie 2.0";"Verstoring";"verbossing";"b";TRUE;"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";"6510";"6510_hus";"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";"6510";"6510_hus";"Versie 3";"Structuur";"dominantie van één soort";"b";TRUE;"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";"6510";"6510_hus";"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";"6510";"6510_hus";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";"6510";"6510_hus";"Versie 3";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";"6510";"6510_hus";"Versie 3";"Verstoring";"eutrofiëring";"zb";FALSE;"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";"6510";"6510_hus";"Versie 3";"Verstoring";"strooisellaag";"b";TRUE;"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";"6510";"6510_hus";"Versie 3";"Verstoring";"verbossing";"b";TRUE;"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";"6510";"6510_hus";"Versie 3";"Verstoring";"verbraming";"b";TRUE;"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";"6510";"6510_hus";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";TRUE;"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";"6510";"6510_hus";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";TRUE;"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"243846";"6510";"6510_hu";"Versie 2.0";"Structuur";"dominantie van één soort";"b";TRUE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";"6510";"6510_hu";"Versie 2.0";"Structuur";"vegetatiehoogte";"b";TRUE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";"6510";"6510_hu";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";"6510";"6510_hu";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";"6510";"6510_hu";"Versie 2.0";"Verstoring";"strooisellaag";"b";TRUE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";"6510";"6510_hu";"Versie 2.0";"Verstoring";"verbossing";"b";TRUE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";"6510";"6510_hu";"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";"6510";"6510_hu";"Versie 3";"Structuur";"dominantie van één soort";"b";TRUE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";"6510";"6510_hu";"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";"6510";"6510_hu";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";"6510";"6510_hu";"Versie 3";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";"6510";"6510_hu";"Versie 3";"Verstoring";"eutrofiëring";"zb";FALSE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";"6510";"6510_hu";"Versie 3";"Verstoring";"strooisellaag";"b";TRUE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";"6510";"6510_hu";"Versie 3";"Verstoring";"verbossing";"b";TRUE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";"6510";"6510_hu";"Versie 3";"Verstoring";"verbraming";"b";TRUE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";"6510";"6510_hu";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";TRUE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";"6510";"6510_hu";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";TRUE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";"6510";"6510_hu";"Versie 2.0";"Structuur";"dominantie van één soort";"b";FALSE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";"6510";"6510_hu";"Versie 2.0";"Structuur";"vegetatiehoogte";"b";TRUE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";"6510";"6510_hu";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";"6510";"6510_hu";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";"6510";"6510_hu";"Versie 2.0";"Verstoring";"strooisellaag";"b";TRUE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";"6510";"6510_hu";"Versie 2.0";"Verstoring";"verbossing";"b";TRUE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";"6510";"6510_hu";"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";"6510";"6510_hu";"Versie 3";"Structuur";"dominantie van één soort";"b";TRUE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";"6510";"6510_hu";"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";"6510";"6510_hu";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";"6510";"6510_hu";"Versie 3";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";"6510";"6510_hu";"Versie 3";"Verstoring";"eutrofiëring";"zb";TRUE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";"6510";"6510_hu";"Versie 3";"Verstoring";"strooisellaag";"b";TRUE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";"6510";"6510_hu";"Versie 3";"Verstoring";"verbossing";"b";TRUE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";"6510";"6510_hu";"Versie 3";"Verstoring";"verbraming";"b";TRUE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";"6510";"6510_hu";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";TRUE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";"6510";"6510_hu";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";TRUE;"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"2867990";"6510";"6510_hus";"Versie 2.0";"Structuur";"dominantie van één soort";"b";FALSE;"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";"6510";"6510_hus";"Versie 2.0";"Structuur";"vegetatiehoogte";"b";TRUE;"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";"6510";"6510_hus";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";FALSE;"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";"6510";"6510_hus";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";FALSE;"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";"6510";"6510_hus";"Versie 2.0";"Verstoring";"strooisellaag";"b";TRUE;"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";"6510";"6510_hus";"Versie 2.0";"Verstoring";"verbossing";"b";TRUE;"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";"6510";"6510_hus";"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";"6510";"6510_hus";"Versie 3";"Structuur";"dominantie van één soort";"b";TRUE;"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";"6510";"6510_hus";"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";"6510";"6510_hus";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";FALSE;"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";"6510";"6510_hus";"Versie 3";"Vegetatie";"sleutelsoorten";"b";FALSE;"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";"6510";"6510_hus";"Versie 3";"Verstoring";"eutrofiëring";"zb";FALSE;"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";"6510";"6510_hus";"Versie 3";"Verstoring";"strooisellaag";"b";TRUE;"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";"6510";"6510_hus";"Versie 3";"Verstoring";"verbossing";"b";TRUE;"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";"6510";"6510_hus";"Versie 3";"Verstoring";"verbraming";"b";TRUE;"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";"6510";"6510_hus";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";TRUE;"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";"6510";"6510_hus";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";TRUE;"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"308098";"6510";"6510_huk";"Versie 2.0";"Structuur";"horizontale structuur";"b";FALSE;"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";"6510";"6510_huk";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";FALSE;"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";"6510";"6510_huk";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";"6510";"6510_huk";"Versie 2.0";"Verstoring";"strooisellaag";"b";TRUE;"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";"6510";"6510_huk";"Versie 2.0";"Verstoring";"verbossing";"b";FALSE;"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";"6510";"6510_huk";"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";"6510";"6510_huk";"Versie 2.0";"Verstoring";"vervilting";"zb";TRUE;"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";"6510";"6510_huk";"Versie 3";"Structuur";"dominantie van één soort";"b";FALSE;"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";"6510";"6510_huk";"Versie 3";"Structuur";"levensvormen";"b";FALSE;"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";"6510";"6510_huk";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";FALSE;"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";"6510";"6510_huk";"Versie 3";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";"6510";"6510_huk";"Versie 3";"Verstoring";"eutrofiëring";"zb";FALSE;"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";"6510";"6510_huk";"Versie 3";"Verstoring";"strooisellaag";"b";TRUE;"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";"6510";"6510_huk";"Versie 3";"Verstoring";"verbossing";"b";FALSE;"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";"6510";"6510_huk";"Versie 3";"Verstoring";"verbraming";"b";TRUE;"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";"6510";"6510_huk";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";TRUE;"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";"6510";"6510_huk";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";TRUE;"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"327153";"6510";"6510_hus";"Versie 2.0";"Structuur";"dominantie van één soort";"b";TRUE;"Buiten";"Atlantic";0,734399853701224;1,46666666666667;1,07711978542846
"327153";"6510";"6510_hus";"Versie 2.0";"Structuur";"vegetatiehoogte";"b";TRUE;"Buiten";"Atlantic";0,734399853701224;1,46666666666667;1,07711978542846
"327153";"6510";"6510_hus";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";FALSE;"Buiten";"Atlantic";0,734399853701224;1,46666666666667;1,07711978542846
"327153";"6510";"6510_hus";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";FALSE;"Buiten";"Atlantic";0,734399853701224;1,46666666666667;1,07711978542846
"327153";"6510";"6510_hus";"Versie 2.0";"Verstoring";"strooisellaag";"b";TRUE;"Buiten";"Atlantic";0,734399853701224;1,46666666666667;1,07711978542846
"327153";"6510";"6510_hus";"Versie 2.0";"Verstoring";"verbossing";"b";TRUE;"Buiten";"Atlantic";0,734399853701224;1,46666666666667;1,07711978542846
"327153";"6510";"6510_hus";"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Buiten";"Atlantic";0,734399853701224;1,46666666666667;1,07711978542846
"327153";"6510";"6510_hus";"Versie 3";"Structuur";"dominantie van één soort";"b";TRUE;"Buiten";"Atlantic";0,734399853701224;1,46666666666667;1,07711978542846
"327153";"6510";"6510_hus";"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Buiten";"Atlantic";0,734399853701224;1,46666666666667;1,07711978542846
"327153";"6510";"6510_hus";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";FALSE;"Buiten";"Atlantic";0,734399853701224;1,46666666666667;1,07711978542846
"327153";"6510";"6510_hus";"Versie 3";"Vegetatie";"sleutelsoorten";"b";FALSE;"Buiten";"Atlantic";0,734399853701224;1,46666666666667;1,07711978542846
"327153";"6510";"6510_hus";"Versie 3";"Verstoring";"eutrofiëring";"zb";FALSE;"Buiten";"Atlantic";0,734399853701224;1,46666666666667;1,07711978542846
"327153";"6510";"6510_hus";"Versie 3";"Verstoring";"strooisellaag";"b";TRUE;"Buiten";"Atlantic";0,734399853701224;1,46666666666667;1,07711978542846
"327153";"6510";"6510_hus";"Versie 3";"Verstoring";"verbossing";"b";TRUE;"Buiten";"Atlantic";0,734399853701224;1,46666666666667;1,07711978542846
"327153";"6510";"6510_hus";"Versie 3";"Verstoring";"verbraming";"b";TRUE;"Buiten";"Atlantic";0,734399853701224;1,46666666666667;1,07711978542846
"327153";"6510";"6510_hus";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";TRUE;"Buiten";"Atlantic";0,734399853701224;1,46666666666667;1,07711978542846
"327153";"6510";"6510_hus";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";TRUE;"Buiten";"Atlantic";0,734399853701224;1,46666666666667;1,07711978542846
"333385";"6510";"6510_hu";"Versie 2.0";"Structuur";"dominantie van één soort";"b";FALSE;"Binnen";"Atlantic";0,535834413435679;14,8423076923077;7,95301923633955
