"Scenario";"ID";"Habitattype";"Habitatsubtype";"Versie";"Criterium";"Indicator";"Belang";"Status_indicator";"SBZH";"Regio";"PlotWeight";"StratumWeight";"WeightComb"
"Combinatie cirkelplot en vegetatieplot";"1003230";"2330";"2330_bu";"Versie 2.0";"Verstoring";"verbossing";"b";FALSE;"Binnen";"Atlantic";0,999970507446378;17,5142857142857;17,5137691732751
"Combinatie cirkelplot en vegetatieplot";"1003230";"2330";"2330_bu";"Versie 2.0";"Verstoring";"vergrassing";"zb";TRUE;"Binnen";"Atlantic";0,999970507446378;17,5142857142857;17,5137691732751
"Combinatie cirkelplot en vegetatieplot";"1003230";"2330";"2330_bu";"Versie 3";"Structuur";"horizontale structuur";"zb";TRUE;"Binnen";"Atlantic";0,999970507446378;17,5142857142857;17,5137691732751
"Combinatie cirkelplot en vegetatieplot";"1003230";"2330";"2330_bu";"Versie 3";"Structuur";"naakte bodem";"zb";TRUE;"Binnen";"Atlantic";0,999970507446378;17,5142857142857;17,5137691732751
"Combinatie cirkelplot en vegetatieplot";"1003230";"2330";"2330_bu";"Versie 3";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";0,999970507446378;17,5142857142857;17,5137691732751
"Combinatie cirkelplot en vegetatieplot";"1003230";"2330";"2330_bu";"Versie 3";"Verstoring";"invasieve exoten";"zb";FALSE;"Binnen";"Atlantic";0,999970507446378;17,5142857142857;17,5137691732751
"Combinatie cirkelplot en vegetatieplot";"1003230";"2330";"2330_bu";"Versie 3";"Verstoring";"verbossing";"b";FALSE;"Binnen";"Atlantic";0,999970507446378;17,5142857142857;17,5137691732751
"Combinatie cirkelplot en vegetatieplot";"1003230";"2330";"2330_bu";"Versie 3";"Verstoring";"vergrassing";"zb";TRUE;"Binnen";"Atlantic";0,999970507446378;17,5142857142857;17,5137691732751
"Combinatie cirkelplot en vegetatieplot";"102098";"2310";"2310";"Versie 2.0";"Structuur";"(korst)moslaag";"b";TRUE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"102098";"2310";"2310";"Versie 2.0";"Structuur";"dwergstruiken";"b";TRUE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"102098";"2310";"2310";"Versie 2.0";"Structuur";"naakte bodem";"zb";TRUE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"102098";"2310";"2310";"Versie 2.0";"Structuur";"ouderdomsstructuur Struikheide";"b";TRUE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"102098";"2310";"2310";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"102098";"2310";"2310";"Versie 2.0";"Verstoring";"invasieve exoten";"zb";TRUE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"102098";"2310";"2310";"Versie 2.0";"Verstoring";"verbossing";"b";TRUE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"102098";"2310";"2310";"Versie 2.0";"Verstoring";"vergrassing/verruiging";"zb";TRUE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"102098";"2310";"2310";"Versie 3";"Structuur";"dwergstruiken";"b";TRUE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"102098";"2310";"2310";"Versie 3";"Structuur";"horizontale structuur";"zb";FALSE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"102098";"2310";"2310";"Versie 3";"Structuur";"ouderdomsstructuur Struikheide";"b";TRUE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"102098";"2310";"2310";"Versie 3";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"102098";"2310";"2310";"Versie 3";"Verstoring";"invasieve exoten";"zb";TRUE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"102098";"2310";"2310";"Versie 3";"Verstoring";"verbossing";"b";TRUE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"102098";"2310";"2310";"Versie 3";"Verstoring";"vergrassing";"zb";TRUE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"102098";"2310";"2310";"Versie 3";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"1043410";"2330";"2330_bu";"Versie 2.0";"Structuur";"horizontale structuur";"zb";TRUE;"Binnen";"Atlantic";1;17,5142857142857;17,5142857142857
"Combinatie cirkelplot en vegetatieplot";"1043410";"2330";"2330_bu";"Versie 2.0";"Structuur";"korstmosvegetaties";"b";TRUE;"Binnen";"Atlantic";1;17,5142857142857;17,5142857142857
"Combinatie cirkelplot en vegetatieplot";"1043410";"2330";"2330_bu";"Versie 2.0";"Structuur";"naakte bodem";"zb";FALSE;"Binnen";"Atlantic";1;17,5142857142857;17,5142857142857
"Combinatie cirkelplot en vegetatieplot";"1043410";"2330";"2330_bu";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;17,5142857142857;17,5142857142857
"Combinatie cirkelplot en vegetatieplot";"1043410";"2330";"2330_bu";"Versie 2.0";"Verstoring";"invasieve exoten";"zb";FALSE;"Binnen";"Atlantic";1;17,5142857142857;17,5142857142857
"Combinatie cirkelplot en vegetatieplot";"1043410";"2330";"2330_bu";"Versie 2.0";"Verstoring";"verbossing";"b";TRUE;"Binnen";"Atlantic";1;17,5142857142857;17,5142857142857
"Combinatie cirkelplot en vegetatieplot";"1043410";"2330";"2330_bu";"Versie 2.0";"Verstoring";"vergrassing";"zb";TRUE;"Binnen";"Atlantic";1;17,5142857142857;17,5142857142857
"Combinatie cirkelplot en vegetatieplot";"1043410";"2330";"2330_bu";"Versie 3";"Structuur";"horizontale structuur";"zb";TRUE;"Binnen";"Atlantic";1;17,5142857142857;17,5142857142857
"Combinatie cirkelplot en vegetatieplot";"1043410";"2330";"2330_bu";"Versie 3";"Structuur";"naakte bodem";"zb";FALSE;"Binnen";"Atlantic";1;17,5142857142857;17,5142857142857
"Combinatie cirkelplot en vegetatieplot";"1043410";"2330";"2330_bu";"Versie 3";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;17,5142857142857;17,5142857142857
"Combinatie cirkelplot en vegetatieplot";"1043410";"2330";"2330_bu";"Versie 3";"Verstoring";"invasieve exoten";"zb";FALSE;"Binnen";"Atlantic";1;17,5142857142857;17,5142857142857
"Combinatie cirkelplot en vegetatieplot";"1043410";"2330";"2330_bu";"Versie 3";"Verstoring";"verbossing";"b";TRUE;"Binnen";"Atlantic";1;17,5142857142857;17,5142857142857
"Combinatie cirkelplot en vegetatieplot";"1043410";"2330";"2330_bu";"Versie 3";"Verstoring";"vergrassing";"zb";TRUE;"Binnen";"Atlantic";1;17,5142857142857;17,5142857142857
"Combinatie cirkelplot en vegetatieplot";"105682";"2310";"2310";"Versie 2.0";"Structuur";"(korst)moslaag";"b";TRUE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"105682";"2310";"2310";"Versie 2.0";"Structuur";"dwergstruiken";"b";FALSE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"105682";"2310";"2310";"Versie 2.0";"Structuur";"naakte bodem";"zb";TRUE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"105682";"2310";"2310";"Versie 2.0";"Structuur";"ouderdomsstructuur Struikheide";"b";TRUE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"105682";"2310";"2310";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"105682";"2310";"2310";"Versie 2.0";"Verstoring";"invasieve exoten";"zb";TRUE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"105682";"2310";"2310";"Versie 2.0";"Verstoring";"verbossing";"b";FALSE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"105682";"2310";"2310";"Versie 2.0";"Verstoring";"vergrassing/verruiging";"zb";FALSE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"105682";"2310";"2310";"Versie 3";"Structuur";"dwergstruiken";"b";FALSE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"105682";"2310";"2310";"Versie 3";"Structuur";"horizontale structuur";"zb";FALSE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"105682";"2310";"2310";"Versie 3";"Structuur";"ouderdomsstructuur Struikheide";"b";TRUE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"105682";"2310";"2310";"Versie 3";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"105682";"2310";"2310";"Versie 3";"Verstoring";"invasieve exoten";"zb";TRUE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"105682";"2310";"2310";"Versie 3";"Verstoring";"verbossing";"b";FALSE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"105682";"2310";"2310";"Versie 3";"Verstoring";"vergrassing";"zb";FALSE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"105682";"2310";"2310";"Versie 3";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"106614";"4010";"4010";"Versie 2.0";"Structuur";"dwergstruiken";"b";TRUE;"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"106614";"4010";"4010";"Versie 2.0";"Structuur";"horizontale structuur";"b";NA;"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"106614";"4010";"4010";"Versie 2.0";"Structuur";"veenmossen";"b";TRUE;"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"106614";"4010";"4010";"Versie 2.0";"Vegetatie";"aantal veenmossen";"b";FALSE;"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"106614";"4010";"4010";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";TRUE;"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"106614";"4010";"4010";"Versie 2.0";"Verstoring";"verbossing";"b";TRUE;"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"106614";"4010";"4010";"Versie 2.0";"Verstoring";"vergrassing";"zb";TRUE;"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"106614";"4010";"4010";"Versie 3";"Structuur";"dwergstruiken";"b";TRUE;"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"106614";"4010";"4010";"Versie 3";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"106614";"4010";"4010";"Versie 3";"Verstoring";"verbossing";"b";TRUE;"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"106614";"4010";"4010";"Versie 3";"Verstoring";"vergrassing";"zb";TRUE;"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"10706";"2310";"2310";"Versie 2.0";"Structuur";"(korst)moslaag";"b";TRUE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"10706";"2310";"2310";"Versie 2.0";"Structuur";"dwergstruiken";"b";TRUE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"10706";"2310";"2310";"Versie 2.0";"Structuur";"naakte bodem";"zb";TRUE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"10706";"2310";"2310";"Versie 2.0";"Structuur";"ouderdomsstructuur Struikheide";"b";TRUE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"10706";"2310";"2310";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"10706";"2310";"2310";"Versie 2.0";"Verstoring";"invasieve exoten";"zb";TRUE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"10706";"2310";"2310";"Versie 2.0";"Verstoring";"verbossing";"b";TRUE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"10706";"2310";"2310";"Versie 2.0";"Verstoring";"vergrassing/verruiging";"zb";TRUE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"10706";"2310";"2310";"Versie 3";"Structuur";"dwergstruiken";"b";TRUE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"10706";"2310";"2310";"Versie 3";"Structuur";"horizontale structuur";"zb";FALSE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"10706";"2310";"2310";"Versie 3";"Structuur";"ouderdomsstructuur Struikheide";"b";TRUE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"10706";"2310";"2310";"Versie 3";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"10706";"2310";"2310";"Versie 3";"Verstoring";"invasieve exoten";"zb";TRUE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"10706";"2310";"2310";"Versie 3";"Verstoring";"verbossing";"b";TRUE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"10706";"2310";"2310";"Versie 3";"Verstoring";"vergrassing";"zb";TRUE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"10706";"2310";"2310";"Versie 3";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"1076854";"2330";"2330_bu";"Versie 2.0";"Structuur";"horizontale structuur";"zb";TRUE;"Binnen";"Atlantic";0,999970507446378;17,5142857142857;17,5137691732751
"Combinatie cirkelplot en vegetatieplot";"1076854";"2330";"2330_bu";"Versie 2.0";"Structuur";"korstmosvegetaties";"b";TRUE;"Binnen";"Atlantic";0,999970507446378;17,5142857142857;17,5137691732751
"Combinatie cirkelplot en vegetatieplot";"1076854";"2330";"2330_bu";"Versie 2.0";"Structuur";"naakte bodem";"zb";FALSE;"Binnen";"Atlantic";0,999970507446378;17,5142857142857;17,5137691732751
"Combinatie cirkelplot en vegetatieplot";"1076854";"2330";"2330_bu";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";TRUE;"Binnen";"Atlantic";0,999970507446378;17,5142857142857;17,5137691732751
"Combinatie cirkelplot en vegetatieplot";"1076854";"2330";"2330_bu";"Versie 2.0";"Verstoring";"invasieve exoten";"zb";TRUE;"Binnen";"Atlantic";0,999970507446378;17,5142857142857;17,5137691732751
"Combinatie cirkelplot en vegetatieplot";"1076854";"2330";"2330_bu";"Versie 2.0";"Verstoring";"verbossing";"b";FALSE;"Binnen";"Atlantic";0,999970507446378;17,5142857142857;17,5137691732751
"Combinatie cirkelplot en vegetatieplot";"1076854";"2330";"2330_bu";"Versie 2.0";"Verstoring";"vergrassing";"zb";TRUE;"Binnen";"Atlantic";0,999970507446378;17,5142857142857;17,5137691732751
"Combinatie cirkelplot en vegetatieplot";"1076854";"2330";"2330_bu";"Versie 3";"Structuur";"horizontale structuur";"zb";TRUE;"Binnen";"Atlantic";0,999970507446378;17,5142857142857;17,5137691732751
"Combinatie cirkelplot en vegetatieplot";"1076854";"2330";"2330_bu";"Versie 3";"Structuur";"naakte bodem";"zb";FALSE;"Binnen";"Atlantic";0,999970507446378;17,5142857142857;17,5137691732751
"Combinatie cirkelplot en vegetatieplot";"1076854";"2330";"2330_bu";"Versie 3";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";0,999970507446378;17,5142857142857;17,5137691732751
"Combinatie cirkelplot en vegetatieplot";"1076854";"2330";"2330_bu";"Versie 3";"Verstoring";"invasieve exoten";"zb";TRUE;"Binnen";"Atlantic";0,999970507446378;17,5142857142857;17,5137691732751
"Combinatie cirkelplot en vegetatieplot";"1076854";"2330";"2330_bu";"Versie 3";"Verstoring";"verbossing";"b";FALSE;"Binnen";"Atlantic";0,999970507446378;17,5142857142857;17,5137691732751
"Combinatie cirkelplot en vegetatieplot";"1076854";"2330";"2330_bu";"Versie 3";"Verstoring";"vergrassing";"zb";TRUE;"Binnen";"Atlantic";0,999970507446378;17,5142857142857;17,5137691732751
"Combinatie cirkelplot en vegetatieplot";"1085366";"2330";"2330_bu";"Versie 2.0";"Structuur";"horizontale structuur";"zb";TRUE;"Binnen";"Atlantic";0,683402483695316;17,5142857142857;11,9693063572922
"Combinatie cirkelplot en vegetatieplot";"1085366";"2330";"2330_bu";"Versie 2.0";"Structuur";"korstmosvegetaties";"b";TRUE;"Binnen";"Atlantic";0,683402483695316;17,5142857142857;11,9693063572922
"Combinatie cirkelplot en vegetatieplot";"1085366";"2330";"2330_bu";"Versie 2.0";"Structuur";"naakte bodem";"zb";FALSE;"Binnen";"Atlantic";0,683402483695316;17,5142857142857;11,9693063572922
"Combinatie cirkelplot en vegetatieplot";"1085366";"2330";"2330_bu";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";TRUE;"Binnen";"Atlantic";0,683402483695316;17,5142857142857;11,9693063572922
"Combinatie cirkelplot en vegetatieplot";"1085366";"2330";"2330_bu";"Versie 2.0";"Verstoring";"invasieve exoten";"zb";TRUE;"Binnen";"Atlantic";0,683402483695316;17,5142857142857;11,9693063572922
"Combinatie cirkelplot en vegetatieplot";"1085366";"2330";"2330_bu";"Versie 2.0";"Verstoring";"verbossing";"b";TRUE;"Binnen";"Atlantic";0,683402483695316;17,5142857142857;11,9693063572922
"Combinatie cirkelplot en vegetatieplot";"1085366";"2330";"2330_bu";"Versie 2.0";"Verstoring";"vergrassing";"zb";FALSE;"Binnen";"Atlantic";0,683402483695316;17,5142857142857;11,9693063572922
"Combinatie cirkelplot en vegetatieplot";"1085366";"2330";"2330_bu";"Versie 3";"Structuur";"horizontale structuur";"zb";TRUE;"Binnen";"Atlantic";0,683402483695316;17,5142857142857;11,9693063572922
"Combinatie cirkelplot en vegetatieplot";"1085366";"2330";"2330_bu";"Versie 3";"Structuur";"naakte bodem";"zb";FALSE;"Binnen";"Atlantic";0,683402483695316;17,5142857142857;11,9693063572922
"Combinatie cirkelplot en vegetatieplot";"1085366";"2330";"2330_bu";"Versie 3";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";0,683402483695316;17,5142857142857;11,9693063572922
"Combinatie cirkelplot en vegetatieplot";"1085366";"2330";"2330_bu";"Versie 3";"Verstoring";"invasieve exoten";"zb";TRUE;"Binnen";"Atlantic";0,683402483695316;17,5142857142857;11,9693063572922
"Combinatie cirkelplot en vegetatieplot";"1085366";"2330";"2330_bu";"Versie 3";"Verstoring";"verbossing";"b";TRUE;"Binnen";"Atlantic";0,683402483695316;17,5142857142857;11,9693063572922
"Combinatie cirkelplot en vegetatieplot";"1085366";"2330";"2330_bu";"Versie 3";"Verstoring";"vergrassing";"zb";FALSE;"Binnen";"Atlantic";0,683402483695316;17,5142857142857;11,9693063572922
"Combinatie cirkelplot en vegetatieplot";"1092434";"2330";"2330_bu";"Versie 2.0";"Structuur";"horizontale structuur";"zb";TRUE;"Binnen";"Atlantic";1;17,5142857142857;17,5142857142857
"Combinatie cirkelplot en vegetatieplot";"1092434";"2330";"2330_bu";"Versie 2.0";"Structuur";"korstmosvegetaties";"b";FALSE;"Binnen";"Atlantic";1;17,5142857142857;17,5142857142857
"Combinatie cirkelplot en vegetatieplot";"1092434";"2330";"2330_bu";"Versie 2.0";"Structuur";"naakte bodem";"zb";FALSE;"Binnen";"Atlantic";1;17,5142857142857;17,5142857142857
"Combinatie cirkelplot en vegetatieplot";"1092434";"2330";"2330_bu";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;17,5142857142857;17,5142857142857
"Combinatie cirkelplot en vegetatieplot";"1092434";"2330";"2330_bu";"Versie 2.0";"Verstoring";"invasieve exoten";"zb";TRUE;"Binnen";"Atlantic";1;17,5142857142857;17,5142857142857
"Combinatie cirkelplot en vegetatieplot";"1092434";"2330";"2330_bu";"Versie 2.0";"Verstoring";"verbossing";"b";FALSE;"Binnen";"Atlantic";1;17,5142857142857;17,5142857142857
"Combinatie cirkelplot en vegetatieplot";"1092434";"2330";"2330_bu";"Versie 2.0";"Verstoring";"vergrassing";"zb";TRUE;"Binnen";"Atlantic";1;17,5142857142857;17,5142857142857
"Combinatie cirkelplot en vegetatieplot";"1092434";"2330";"2330_bu";"Versie 3";"Structuur";"horizontale structuur";"zb";TRUE;"Binnen";"Atlantic";1;17,5142857142857;17,5142857142857
"Combinatie cirkelplot en vegetatieplot";"1092434";"2330";"2330_bu";"Versie 3";"Structuur";"naakte bodem";"zb";FALSE;"Binnen";"Atlantic";1;17,5142857142857;17,5142857142857
"Combinatie cirkelplot en vegetatieplot";"1092434";"2330";"2330_bu";"Versie 3";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;17,5142857142857;17,5142857142857
"Combinatie cirkelplot en vegetatieplot";"1092434";"2330";"2330_bu";"Versie 3";"Verstoring";"invasieve exoten";"zb";TRUE;"Binnen";"Atlantic";1;17,5142857142857;17,5142857142857
"Combinatie cirkelplot en vegetatieplot";"1092434";"2330";"2330_bu";"Versie 3";"Verstoring";"verbossing";"b";FALSE;"Binnen";"Atlantic";1;17,5142857142857;17,5142857142857
"Combinatie cirkelplot en vegetatieplot";"1092434";"2330";"2330_bu";"Versie 3";"Verstoring";"vergrassing";"zb";TRUE;"Binnen";"Atlantic";1;17,5142857142857;17,5142857142857
"Combinatie cirkelplot en vegetatieplot";"1110750";"2330";"2330_bu";"Versie 2.0";"Structuur";"horizontale structuur";"zb";TRUE;"Binnen";"Atlantic";0,999970507446378;17,5142857142857;17,5137691732751
"Combinatie cirkelplot en vegetatieplot";"1110750";"2330";"2330_bu";"Versie 2.0";"Structuur";"korstmosvegetaties";"b";FALSE;"Binnen";"Atlantic";0,999970507446378;17,5142857142857;17,5137691732751
