"ID";"Habitattype";"Habitatsubtype";"Versie";"Criterium";"Indicator";"Belang";"Status_indicator";"SBZH";"Regio";"PlotWeight";"StratumWeight";"WeightComb"
"1152657";"6510";"6510_hua";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";FALSE;"Buiten";"Atlantic";1;11,9455948882575;11,9455948882575
"1152657";"6510";"6510_hua";"Versie 2.0";"Verstoring";"strooisellaag";"b";TRUE;"Buiten";"Atlantic";1;11,9455948882575;11,9455948882575
"1152657";"6510";"6510_hua";"Versie 2.0";"Verstoring";"verbossing/verstruweling";"b";TRUE;"Buiten";"Atlantic";1;11,9455948882575;11,9455948882575
"1152657";"6510";"6510_hua";"Versie 2.0";"Verstoring";"verdroging";"zb";TRUE;"Buiten";"Atlantic";1;11,9455948882575;11,9455948882575
"1152657";"6510";"6510_hua";"Versie 2.0";"Verstoring";"vernatting";"zb";TRUE;"Buiten";"Atlantic";1;11,9455948882575;11,9455948882575
"1152657";"6510";"6510_hua";"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Buiten";"Atlantic";1;11,9455948882575;11,9455948882575
"1152657";"6510";"6510_hua";"Versie 3";"Structuur";"dominantie van één soort";"b";TRUE;"Buiten";"Atlantic";1;11,9455948882575;11,9455948882575
"1152657";"6510";"6510_hua";"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Buiten";"Atlantic";1;11,9455948882575;11,9455948882575
"1152657";"6510";"6510_hua";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";FALSE;"Buiten";"Atlantic";1;11,9455948882575;11,9455948882575
"1152657";"6510";"6510_hua";"Versie 3";"Vegetatie";"sleutelsoorten";"b";FALSE;"Buiten";"Atlantic";1;11,9455948882575;11,9455948882575
"1152657";"6510";"6510_hua";"Versie 3";"Verstoring";"eutrofiëring";"zb";TRUE;"Buiten";"Atlantic";1;11,9455948882575;11,9455948882575
"1152657";"6510";"6510_hua";"Versie 3";"Verstoring";"strooisellaag";"b";TRUE;"Buiten";"Atlantic";1;11,9455948882575;11,9455948882575
"1152657";"6510";"6510_hua";"Versie 3";"Verstoring";"verbossing";"b";TRUE;"Buiten";"Atlantic";1;11,9455948882575;11,9455948882575
"1152657";"6510";"6510_hua";"Versie 3";"Verstoring";"verbraming";"b";TRUE;"Buiten";"Atlantic";1;11,9455948882575;11,9455948882575
"1152657";"6510";"6510_hua";"Versie 3";"Verstoring";"verdroging";"zb";TRUE;"Buiten";"Atlantic";1;11,9455948882575;11,9455948882575
"1152657";"6510";"6510_hua";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";FALSE;"Buiten";"Atlantic";1;11,9455948882575;11,9455948882575
"1152657";"6510";"6510_hua";"Versie 3";"Verstoring";"vernatting";"zb";TRUE;"Buiten";"Atlantic";1;11,9455948882575;11,9455948882575
"1152657";"6510";"6510_hua";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";TRUE;"Buiten";"Atlantic";1;11,9455948882575;11,9455948882575
"118441";"6510";"6510_hu";"Versie 2.0";"Structuur";"dominantie van één soort";"b";FALSE;"Buiten";"Atlantic";0,124808913397496;288,82179185185;36,0475340065472
"118441";"6510";"6510_hu";"Versie 2.0";"Structuur";"vegetatiehoogte";"b";TRUE;"Buiten";"Atlantic";0,124808913397496;288,82179185185;36,0475340065472
"118441";"6510";"6510_hu";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";FALSE;"Buiten";"Atlantic";0,124808913397496;288,82179185185;36,0475340065472
"118441";"6510";"6510_hu";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";FALSE;"Buiten";"Atlantic";0,124808913397496;288,82179185185;36,0475340065472
"118441";"6510";"6510_hu";"Versie 2.0";"Verstoring";"strooisellaag";"b";TRUE;"Buiten";"Atlantic";0,124808913397496;288,82179185185;36,0475340065472
"118441";"6510";"6510_hu";"Versie 2.0";"Verstoring";"verbossing/verstruweling";"b";TRUE;"Buiten";"Atlantic";0,124808913397496;288,82179185185;36,0475340065472
"118441";"6510";"6510_hu";"Versie 2.0";"Verstoring";"verruiging";"zb";FALSE;"Buiten";"Atlantic";0,124808913397496;288,82179185185;36,0475340065472
"118441";"6510";"6510_hu";"Versie 3";"Structuur";"dominantie van één soort";"b";TRUE;"Buiten";"Atlantic";0,124808913397496;288,82179185185;36,0475340065472
"118441";"6510";"6510_hu";"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Buiten";"Atlantic";0,124808913397496;288,82179185185;36,0475340065472
"118441";"6510";"6510_hu";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";FALSE;"Buiten";"Atlantic";0,124808913397496;288,82179185185;36,0475340065472
"118441";"6510";"6510_hu";"Versie 3";"Vegetatie";"sleutelsoorten";"b";FALSE;"Buiten";"Atlantic";0,124808913397496;288,82179185185;36,0475340065472
"118441";"6510";"6510_hu";"Versie 3";"Verstoring";"eutrofiëring";"zb";FALSE;"Buiten";"Atlantic";0,124808913397496;288,82179185185;36,0475340065472
"118441";"6510";"6510_hu";"Versie 3";"Verstoring";"strooisellaag";"b";FALSE;"Buiten";"Atlantic";0,124808913397496;288,82179185185;36,0475340065472
"118441";"6510";"6510_hu";"Versie 3";"Verstoring";"verbossing";"b";TRUE;"Buiten";"Atlantic";0,124808913397496;288,82179185185;36,0475340065472
"118441";"6510";"6510_hu";"Versie 3";"Verstoring";"verbraming";"b";TRUE;"Buiten";"Atlantic";0,124808913397496;288,82179185185;36,0475340065472
"118441";"6510";"6510_hu";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";TRUE;"Buiten";"Atlantic";0,124808913397496;288,82179185185;36,0475340065472
"118441";"6510";"6510_hu";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";FALSE;"Buiten";"Atlantic";0,124808913397496;288,82179185185;36,0475340065472
"127218";"6510";"6510_hu";"Versie 2.0";"Structuur";"dominantie van één soort";"b";TRUE;"Binnen";"Atlantic";1;15,6365103746298;15,6365103746298
"127218";"6510";"6510_hu";"Versie 2.0";"Structuur";"vegetatiehoogte";"b";TRUE;"Binnen";"Atlantic";1;15,6365103746298;15,6365103746298
"127218";"6510";"6510_hu";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;15,6365103746298;15,6365103746298
"127218";"6510";"6510_hu";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;15,6365103746298;15,6365103746298
"127218";"6510";"6510_hu";"Versie 2.0";"Verstoring";"strooisellaag";"b";TRUE;"Binnen";"Atlantic";1;15,6365103746298;15,6365103746298
"127218";"6510";"6510_hu";"Versie 2.0";"Verstoring";"verbossing/verstruweling";"b";TRUE;"Binnen";"Atlantic";1;15,6365103746298;15,6365103746298
"127218";"6510";"6510_hu";"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";1;15,6365103746298;15,6365103746298
"127218";"6510";"6510_hu";"Versie 3";"Structuur";"dominantie van één soort";"b";TRUE;"Binnen";"Atlantic";1;15,6365103746298;15,6365103746298
"127218";"6510";"6510_hu";"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Binnen";"Atlantic";1;15,6365103746298;15,6365103746298
"127218";"6510";"6510_hu";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;15,6365103746298;15,6365103746298
"127218";"6510";"6510_hu";"Versie 3";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;15,6365103746298;15,6365103746298
"127218";"6510";"6510_hu";"Versie 3";"Verstoring";"eutrofiëring";"zb";TRUE;"Binnen";"Atlantic";1;15,6365103746298;15,6365103746298
"127218";"6510";"6510_hu";"Versie 3";"Verstoring";"strooisellaag";"b";FALSE;"Binnen";"Atlantic";1;15,6365103746298;15,6365103746298
"127218";"6510";"6510_hu";"Versie 3";"Verstoring";"verbossing";"b";TRUE;"Binnen";"Atlantic";1;15,6365103746298;15,6365103746298
"127218";"6510";"6510_hu";"Versie 3";"Verstoring";"verbraming";"b";TRUE;"Binnen";"Atlantic";1;15,6365103746298;15,6365103746298
"127218";"6510";"6510_hu";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";TRUE;"Binnen";"Atlantic";1;15,6365103746298;15,6365103746298
"127218";"6510";"6510_hu";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";TRUE;"Binnen";"Atlantic";1;15,6365103746298;15,6365103746298
"1280278";"6510";"6510_hus";"Versie 2.0";"Structuur";"dominantie van één soort";"b";TRUE;"Binnen";"Atlantic";1;5,00879977187553;5,00879977187553
"1280278";"6510";"6510_hus";"Versie 2.0";"Structuur";"vegetatiehoogte";"b";TRUE;"Binnen";"Atlantic";1;5,00879977187553;5,00879977187553
"1280278";"6510";"6510_hus";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;5,00879977187553;5,00879977187553
"1280278";"6510";"6510_hus";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;5,00879977187553;5,00879977187553
"1280278";"6510";"6510_hus";"Versie 2.0";"Verstoring";"strooisellaag";"b";TRUE;"Binnen";"Atlantic";1;5,00879977187553;5,00879977187553
"1280278";"6510";"6510_hus";"Versie 2.0";"Verstoring";"verbossing/verstruweling";"b";TRUE;"Binnen";"Atlantic";1;5,00879977187553;5,00879977187553
"1280278";"6510";"6510_hus";"Versie 2.0";"Verstoring";"verruiging";"zb";FALSE;"Binnen";"Atlantic";1;5,00879977187553;5,00879977187553
"1280278";"6510";"6510_hus";"Versie 3";"Structuur";"dominantie van één soort";"b";TRUE;"Binnen";"Atlantic";1;5,00879977187553;5,00879977187553
"1280278";"6510";"6510_hus";"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Binnen";"Atlantic";1;5,00879977187553;5,00879977187553
"1280278";"6510";"6510_hus";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;5,00879977187553;5,00879977187553
"1280278";"6510";"6510_hus";"Versie 3";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;5,00879977187553;5,00879977187553
"1280278";"6510";"6510_hus";"Versie 3";"Verstoring";"eutrofiëring";"zb";FALSE;"Binnen";"Atlantic";1;5,00879977187553;5,00879977187553
"1280278";"6510";"6510_hus";"Versie 3";"Verstoring";"strooisellaag";"b";TRUE;"Binnen";"Atlantic";1;5,00879977187553;5,00879977187553
"1280278";"6510";"6510_hus";"Versie 3";"Verstoring";"verbossing";"b";TRUE;"Binnen";"Atlantic";1;5,00879977187553;5,00879977187553
"1280278";"6510";"6510_hus";"Versie 3";"Verstoring";"verbraming";"b";TRUE;"Binnen";"Atlantic";1;5,00879977187553;5,00879977187553
"1280278";"6510";"6510_hus";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";FALSE;"Binnen";"Atlantic";1;5,00879977187553;5,00879977187553
"1280278";"6510";"6510_hus";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";TRUE;"Binnen";"Atlantic";1;5,00879977187553;5,00879977187553
"143382";"6510";"6510_hu";"Versie 2.0";"Structuur";"dominantie van één soort";"b";FALSE;"Buiten";"Atlantic";0,922031742351525;288,82179185185;266,302859970251
"143382";"6510";"6510_hu";"Versie 2.0";"Structuur";"vegetatiehoogte";"b";TRUE;"Buiten";"Atlantic";0,922031742351525;288,82179185185;266,302859970251
"143382";"6510";"6510_hu";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";FALSE;"Buiten";"Atlantic";0,922031742351525;288,82179185185;266,302859970251
"143382";"6510";"6510_hu";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";FALSE;"Buiten";"Atlantic";0,922031742351525;288,82179185185;266,302859970251
"143382";"6510";"6510_hu";"Versie 2.0";"Verstoring";"strooisellaag";"b";TRUE;"Buiten";"Atlantic";0,922031742351525;288,82179185185;266,302859970251
"143382";"6510";"6510_hu";"Versie 2.0";"Verstoring";"verbossing/verstruweling";"b";TRUE;"Buiten";"Atlantic";0,922031742351525;288,82179185185;266,302859970251
"143382";"6510";"6510_hu";"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Buiten";"Atlantic";0,922031742351525;288,82179185185;266,302859970251
"143382";"6510";"6510_hu";"Versie 3";"Structuur";"dominantie van één soort";"b";TRUE;"Buiten";"Atlantic";0,922031742351525;288,82179185185;266,302859970251
"143382";"6510";"6510_hu";"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Buiten";"Atlantic";0,922031742351525;288,82179185185;266,302859970251
"143382";"6510";"6510_hu";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";FALSE;"Buiten";"Atlantic";0,922031742351525;288,82179185185;266,302859970251
"143382";"6510";"6510_hu";"Versie 3";"Vegetatie";"sleutelsoorten";"b";FALSE;"Buiten";"Atlantic";0,922031742351525;288,82179185185;266,302859970251
"143382";"6510";"6510_hu";"Versie 3";"Verstoring";"eutrofiëring";"zb";FALSE;"Buiten";"Atlantic";0,922031742351525;288,82179185185;266,302859970251
"143382";"6510";"6510_hu";"Versie 3";"Verstoring";"strooisellaag";"b";TRUE;"Buiten";"Atlantic";0,922031742351525;288,82179185185;266,302859970251
"143382";"6510";"6510_hu";"Versie 3";"Verstoring";"verbossing";"b";TRUE;"Buiten";"Atlantic";0,922031742351525;288,82179185185;266,302859970251
"143382";"6510";"6510_hu";"Versie 3";"Verstoring";"verbraming";"b";TRUE;"Buiten";"Atlantic";0,922031742351525;288,82179185185;266,302859970251
"143382";"6510";"6510_hu";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";TRUE;"Buiten";"Atlantic";0,922031742351525;288,82179185185;266,302859970251
"143382";"6510";"6510_hu";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";TRUE;"Buiten";"Atlantic";0,922031742351525;288,82179185185;266,302859970251
"1487746";"6510";"6510_huk";"Versie 2.0";"Structuur";"horizontale structuur";"b";FALSE;"Binnen";"Continental";0,585855240148789;9,95245647153528;5,83069877620167
"1487746";"6510";"6510_huk";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";TRUE;"Binnen";"Continental";0,585855240148789;9,95245647153528;5,83069877620167
"1487746";"6510";"6510_huk";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";TRUE;"Binnen";"Continental";0,585855240148789;9,95245647153528;5,83069877620167
"1487746";"6510";"6510_huk";"Versie 2.0";"Verstoring";"strooisellaag";"b";TRUE;"Binnen";"Continental";0,585855240148789;9,95245647153528;5,83069877620167
"1487746";"6510";"6510_huk";"Versie 2.0";"Verstoring";"verbossing/verstruweling";"b";TRUE;"Binnen";"Continental";0,585855240148789;9,95245647153528;5,83069877620167
"1487746";"6510";"6510_huk";"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Continental";0,585855240148789;9,95245647153528;5,83069877620167
"1487746";"6510";"6510_huk";"Versie 2.0";"Verstoring";"vervilting";"zb";TRUE;"Binnen";"Continental";0,585855240148789;9,95245647153528;5,83069877620167
"1487746";"6510";"6510_huk";"Versie 3";"Structuur";"dominantie van één soort";"b";TRUE;"Binnen";"Continental";0,585855240148789;9,95245647153528;5,83069877620167
"1487746";"6510";"6510_huk";"Versie 3";"Structuur";"levensvormen";"b";TRUE;"Binnen";"Continental";0,585855240148789;9,95245647153528;5,83069877620167
"1487746";"6510";"6510_huk";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";FALSE;"Binnen";"Continental";0,585855240148789;9,95245647153528;5,83069877620167
"1487746";"6510";"6510_huk";"Versie 3";"Vegetatie";"sleutelsoorten";"b";TRUE;"Binnen";"Continental";0,585855240148789;9,95245647153528;5,83069877620167
"1487746";"6510";"6510_huk";"Versie 3";"Verstoring";"eutrofiëring";"zb";FALSE;"Binnen";"Continental";0,585855240148789;9,95245647153528;5,83069877620167
"1487746";"6510";"6510_huk";"Versie 3";"Verstoring";"strooisellaag";"b";TRUE;"Binnen";"Continental";0,585855240148789;9,95245647153528;5,83069877620167
"1487746";"6510";"6510_huk";"Versie 3";"Verstoring";"verbossing";"b";TRUE;"Binnen";"Continental";0,585855240148789;9,95245647153528;5,83069877620167
"1487746";"6510";"6510_huk";"Versie 3";"Verstoring";"verbraming";"b";TRUE;"Binnen";"Continental";0,585855240148789;9,95245647153528;5,83069877620167
"1487746";"6510";"6510_huk";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";TRUE;"Binnen";"Continental";0,585855240148789;9,95245647153528;5,83069877620167
"1487746";"6510";"6510_huk";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";TRUE;"Binnen";"Continental";0,585855240148789;9,95245647153528;5,83069877620167
"1569666";"6510";"6510_huk";"Versie 2.0";"Structuur";"horizontale structuur";"b";FALSE;"Binnen";"Continental";0,652432110695137;9,95245647153528;6,49330218232524
"1569666";"6510";"6510_huk";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";FALSE;"Binnen";"Continental";0,652432110695137;9,95245647153528;6,49330218232524
"1569666";"6510";"6510_huk";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Continental";0,652432110695137;9,95245647153528;6,49330218232524
"1569666";"6510";"6510_huk";"Versie 2.0";"Verstoring";"strooisellaag";"b";TRUE;"Binnen";"Continental";0,652432110695137;9,95245647153528;6,49330218232524
"1569666";"6510";"6510_huk";"Versie 2.0";"Verstoring";"verbossing/verstruweling";"b";TRUE;"Binnen";"Continental";0,652432110695137;9,95245647153528;6,49330218232524
"1569666";"6510";"6510_huk";"Versie 2.0";"Verstoring";"verruiging";"zb";FALSE;"Binnen";"Continental";0,652432110695137;9,95245647153528;6,49330218232524
"1569666";"6510";"6510_huk";"Versie 2.0";"Verstoring";"vervilting";"zb";TRUE;"Binnen";"Continental";0,652432110695137;9,95245647153528;6,49330218232524
"1569666";"6510";"6510_huk";"Versie 3";"Structuur";"dominantie van één soort";"b";TRUE;"Binnen";"Continental";0,652432110695137;9,95245647153528;6,49330218232524
"1569666";"6510";"6510_huk";"Versie 3";"Structuur";"levensvormen";"b";TRUE;"Binnen";"Continental";0,652432110695137;9,95245647153528;6,49330218232524
"1569666";"6510";"6510_huk";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";FALSE;"Binnen";"Continental";0,652432110695137;9,95245647153528;6,49330218232524
"1569666";"6510";"6510_huk";"Versie 3";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Continental";0,652432110695137;9,95245647153528;6,49330218232524
"1569666";"6510";"6510_huk";"Versie 3";"Verstoring";"eutrofiëring";"zb";FALSE;"Binnen";"Continental";0,652432110695137;9,95245647153528;6,49330218232524
"1569666";"6510";"6510_huk";"Versie 3";"Verstoring";"strooisellaag";"b";TRUE;"Binnen";"Continental";0,652432110695137;9,95245647153528;6,49330218232524
"1569666";"6510";"6510_huk";"Versie 3";"Verstoring";"verbossing";"b";TRUE;"Binnen";"Continental";0,652432110695137;9,95245647153528;6,49330218232524
"1569666";"6510";"6510_huk";"Versie 3";"Verstoring";"verbraming";"b";TRUE;"Binnen";"Continental";0,652432110695137;9,95245647153528;6,49330218232524
"1569666";"6510";"6510_huk";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";TRUE;"Binnen";"Continental";0,652432110695137;9,95245647153528;6,49330218232524
"1569666";"6510";"6510_huk";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";TRUE;"Binnen";"Continental";0,652432110695137;9,95245647153528;6,49330218232524
"1618818";"6510";"6510_huk";"Versie 2.0";"Structuur";"horizontale structuur";"b";FALSE;"Binnen";"Continental";1;9,95245647153528;9,95245647153528
"1618818";"6510";"6510_huk";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";TRUE;"Binnen";"Continental";1;9,95245647153528;9,95245647153528
"1618818";"6510";"6510_huk";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";TRUE;"Binnen";"Continental";1;9,95245647153528;9,95245647153528
"1618818";"6510";"6510_huk";"Versie 2.0";"Verstoring";"strooisellaag";"b";TRUE;"Binnen";"Continental";1;9,95245647153528;9,95245647153528
"1618818";"6510";"6510_huk";"Versie 2.0";"Verstoring";"verbossing/verstruweling";"b";FALSE;"Binnen";"Continental";1;9,95245647153528;9,95245647153528
"1618818";"6510";"6510_huk";"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Continental";1;9,95245647153528;9,95245647153528
"1618818";"6510";"6510_huk";"Versie 2.0";"Verstoring";"vervilting";"zb";TRUE;"Binnen";"Continental";1;9,95245647153528;9,95245647153528
"1618818";"6510";"6510_huk";"Versie 3";"Structuur";"dominantie van één soort";"b";TRUE;"Binnen";"Continental";1;9,95245647153528;9,95245647153528
"1618818";"6510";"6510_huk";"Versie 3";"Structuur";"levensvormen";"b";FALSE;"Binnen";"Continental";1;9,95245647153528;9,95245647153528
"1618818";"6510";"6510_huk";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";TRUE;"Binnen";"Continental";1;9,95245647153528;9,95245647153528
"1618818";"6510";"6510_huk";"Versie 3";"Vegetatie";"sleutelsoorten";"b";TRUE;"Binnen";"Continental";1;9,95245647153528;9,95245647153528
"1618818";"6510";"6510_huk";"Versie 3";"Verstoring";"eutrofiëring";"zb";TRUE;"Binnen";"Continental";1;9,95245647153528;9,95245647153528
"1618818";"6510";"6510_huk";"Versie 3";"Verstoring";"strooisellaag";"b";TRUE;"Binnen";"Continental";1;9,95245647153528;9,95245647153528
"1618818";"6510";"6510_huk";"Versie 3";"Verstoring";"verbossing";"b";FALSE;"Binnen";"Continental";1;9,95245647153528;9,95245647153528
"1618818";"6510";"6510_huk";"Versie 3";"Verstoring";"verbraming";"b";TRUE;"Binnen";"Continental";1;9,95245647153528;9,95245647153528
"1618818";"6510";"6510_huk";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";TRUE;"Binnen";"Continental";1;9,95245647153528;9,95245647153528
"1618818";"6510";"6510_huk";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";TRUE;"Binnen";"Continental";1;9,95245647153528;9,95245647153528
"162790";"6510";"6510_hu";"Versie 2.0";"Structuur";"dominantie van één soort";"b";FALSE;"Binnen";"Atlantic";0,685502935968961;15,6365103746298;10,7188737701179
"162790";"6510";"6510_hu";"Versie 2.0";"Structuur";"vegetatiehoogte";"b";TRUE;"Binnen";"Atlantic";0,685502935968961;15,6365103746298;10,7188737701179
"162790";"6510";"6510_hu";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";0,685502935968961;15,6365103746298;10,7188737701179
"162790";"6510";"6510_hu";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";0,685502935968961;15,6365103746298;10,7188737701179
"162790";"6510";"6510_hu";"Versie 2.0";"Verstoring";"strooisellaag";"b";TRUE;"Binnen";"Atlantic";0,685502935968961;15,6365103746298;10,7188737701179
"162790";"6510";"6510_hu";"Versie 2.0";"Verstoring";"verbossing/verstruweling";"b";TRUE;"Binnen";"Atlantic";0,685502935968961;15,6365103746298;10,7188737701179
"162790";"6510";"6510_hu";"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";0,685502935968961;15,6365103746298;10,7188737701179
"162790";"6510";"6510_hu";"Versie 3";"Structuur";"dominantie van één soort";"b";TRUE;"Binnen";"Atlantic";0,685502935968961;15,6365103746298;10,7188737701179
"162790";"6510";"6510_hu";"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Binnen";"Atlantic";0,685502935968961;15,6365103746298;10,7188737701179
"162790";"6510";"6510_hu";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";TRUE;"Binnen";"Atlantic";0,685502935968961;15,6365103746298;10,7188737701179
"162790";"6510";"6510_hu";"Versie 3";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";0,685502935968961;15,6365103746298;10,7188737701179
"162790";"6510";"6510_hu";"Versie 3";"Verstoring";"eutrofiëring";"zb";FALSE;"Binnen";"Atlantic";0,685502935968961;15,6365103746298;10,7188737701179
