"";"ID";"Habitattype";"Versie";"Criterium";"Kwaliteitsniveau";"Status_criterium";"Aggregatiemethode";"Index_min_criterium";"Index_harm_criterium"
"1";"AN_ABH_007_3130a_18";"3130_aom";"Versie 2.0";"Structuur";1;TRUE;"RapportageHR";Inf;NA
"2";"AN_ABH_007_3130a_18";"3130_aom";"Versie 2.0";"Vegetatie";1;TRUE;"RapportageHR";0;0
"3";"AN_ABH_007_3130a_18";"3130_aom";"Versie 2.0";"Verstoring";1;FALSE;"RapportageHR";-0,214285714285714;0,426917863725357
"4";"AN_ARE_001_3130a_18";"3130_aom";"Versie 2.0";"Structuur";1;TRUE;"RapportageHR";Inf;NA
"5";"AN_ARE_001_3130a_18";"3130_aom";"Versie 2.0";"Vegetatie";1;TRUE;"RapportageHR";0,166666666666667;0,166666666666667
"6";"AN_ARE_001_3130a_18";"3130_aom";"Versie 2.0";"Verstoring";1;FALSE;"RapportageHR";-0,0555555555555555;0,527545016937065
"7";"AN_ARE_001_3130n_18";"3130_na";"Versie 2.0";"Structuur";1;TRUE;"RapportageHR";0,983333333333333;0,983333333333333
"8";"AN_ARE_001_3130n_18";"3130_na";"Versie 2.0";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"9";"AN_ARE_001_3130n_18";"3130_na";"Versie 2.0";"Verstoring";1;FALSE;"RapportageHR";-0,0555555555555555;0,552888033794805
"10";"AN_BAS_001_3150_17";"3150";"Versie 2.0";"Structuur";1;FALSE;"RapportageHR";Inf;NA
"11";"AN_BAS_001_3150_17";"3150";"Versie 2.0";"Vegetatie";1;TRUE;"RapportageHR";0;0
"12";"AN_BAS_001_3150_17";"3150";"Versie 2.0";"Verstoring";1;TRUE;"RapportageHR";0,966666666666667;0,983193277310924
"13";"AN_BEE_001_3130a_16";"3130_aom";"Versie 2.0";"Structuur";1;FALSE;"RapportageHR";Inf;NA
"14";"AN_BEE_001_3130a_16";"3130_aom";"Versie 2.0";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"15";"AN_BEE_001_3130a_16";"3130_aom";"Versie 2.0";"Verstoring";1;FALSE;"RapportageHR";-0,166666666666667;0,182141788240987
"16";"AN_BEE_001_3130n_16";"3130_na";"Versie 2.0";"Structuur";1;TRUE;"RapportageHR";0,966666666666667;0,966666666666667
"17";"AN_BEE_001_3130n_16";"3130_na";"Versie 2.0";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"18";"AN_BEE_001_3130n_16";"3130_na";"Versie 2.0";"Verstoring";1;FALSE;"RapportageHR";-0,142857142857143;0,208938092718466
"19";"AN_BEE_002_3130a_16";"3130_aom";"Versie 2.0";"Structuur";1;TRUE;"RapportageHR";Inf;NA
"20";"AN_BEE_002_3130a_16";"3130_aom";"Versie 2.0";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"21";"AN_BEE_002_3130a_16";"3130_aom";"Versie 2.0";"Verstoring";1;FALSE;"RapportageHR";-0,142857142857143;0,222888283378746
"22";"AN_BGO_001_3130a_17";"3130_aom";"Versie 2.0";"Structuur";1;TRUE;"RapportageHR";Inf;NA
"23";"AN_BGO_001_3130a_17";"3130_aom";"Versie 2.0";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"24";"AN_BGO_001_3130a_17";"3130_aom";"Versie 2.0";"Verstoring";1;TRUE;"RapportageHR";0,7;0,896220633299285
"25";"AN_BGO_001_3130n_17";"3130_na";"Versie 2.0";"Structuur";1;FALSE;"RapportageHR";-0,142857142857143;-0,142857142857143
"26";"AN_BGO_001_3130n_17";"3130_na";"Versie 2.0";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"27";"AN_BGO_001_3130n_17";"3130_na";"Versie 2.0";"Verstoring";1;TRUE;"RapportageHR";0,7;0,896220633299285
"28";"AN_BGO_001_3150_17";"3150";"Versie 2.0";"Structuur";1;FALSE;"RapportageHR";Inf;NA
"29";"AN_BGO_001_3150_17";"3150";"Versie 2.0";"Vegetatie";1;TRUE;"RapportageHR";0;0
"30";"AN_BGO_001_3150_17";"3150";"Versie 2.0";"Verstoring";1;TRUE;"RapportageHR";0,95;0,966525423728813
"31";"AN_BGO_002_3130a_17";"3130_aom";"Versie 2.0";"Structuur";1;TRUE;"RapportageHR";Inf;NA
"32";"AN_BGO_002_3130a_17";"3130_aom";"Versie 2.0";"Vegetatie";1;TRUE;"RapportageHR";0;0
"33";"AN_BGO_002_3130a_17";"3130_aom";"Versie 2.0";"Verstoring";1;TRUE;"RapportageHR";0,7;0,854885700656808
"34";"AN_BGO_002_3130n_17";"3130_na";"Versie 2.0";"Structuur";1;TRUE;"RapportageHR";0,666666666666667;0,666666666666667
"35";"AN_BGO_002_3130n_17";"3130_na";"Versie 2.0";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"36";"AN_BGO_002_3130n_17";"3130_na";"Versie 2.0";"Verstoring";1;TRUE;"RapportageHR";0,7;0,854885700656808
"37";"AN_BGO_002_3140_17";"3140";"Versie 2.0";"Structuur";1;FALSE;"RapportageHR";Inf;NA
"38";"AN_BGO_002_3140_17";"3140";"Versie 2.0";"Vegetatie";1;TRUE;"RapportageHR";Inf;NA
"39";"AN_BGO_002_3140_17";"3140";"Versie 2.0";"Verstoring";1;TRUE;"RapportageHR";0,8;0,887224669603524
"40";"AN_BGO_002_3160_17";"3160";"Versie 2.0";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"41";"AN_BGO_002_3160_17";"3160";"Versie 2.0";"Verstoring";1;TRUE;"RapportageHR";0,6;0,827352705945081
"42";"AN_BLA_001_3130a_17";"3130_aom";"Versie 2.0";"Structuur";1;FALSE;"RapportageHR";Inf;NA
"43";"AN_BLA_001_3130a_17";"3130_aom";"Versie 2.0";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"44";"AN_BLA_001_3130a_17";"3130_aom";"Versie 2.0";"Verstoring";1;TRUE;"RapportageHR";0,8;0,926059138855265
"45";"AN_BLA_001_3130n_17";"3130_na";"Versie 2.0";"Structuur";1;FALSE;"RapportageHR";1;1
"46";"AN_BLA_001_3130n_17";"3130_na";"Versie 2.0";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"47";"AN_BLA_001_3130n_17";"3130_na";"Versie 2.0";"Verstoring";1;TRUE;"RapportageHR";0,8;0,926059138855265
"48";"AN_BOG_001_3130a_17";"3130_aom";"Versie 2.0";"Structuur";1;TRUE;"RapportageHR";Inf;NA
"49";"AN_BOG_001_3130a_17";"3130_aom";"Versie 2.0";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"50";"AN_BOG_001_3130a_17";"3130_aom";"Versie 2.0";"Verstoring";1;FALSE;"RapportageHR";-0,666666666666667;-0,115283801172378
"51";"AN_BOG_001_3130n_17";"3130_na";"Versie 2.0";"Structuur";1;TRUE;"RapportageHR";1;1
"52";"AN_BOG_001_3130n_17";"3130_na";"Versie 2.0";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"53";"AN_BOG_001_3130n_17";"3130_na";"Versie 2.0";"Verstoring";1;FALSE;"RapportageHR";0;0,586531065720878
"54";"AN_DEB_001_3130a_18";"3130_aom";"Versie 2.0";"Structuur";1;TRUE;"RapportageHR";Inf;NA
"55";"AN_DEB_001_3130a_18";"3130_aom";"Versie 2.0";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"56";"AN_DEB_001_3130a_18";"3130_aom";"Versie 2.0";"Verstoring";1;TRUE;"RapportageHR";0,9;0,953564109664913
"57";"AN_DES_004_3130a_16";"3130_aom";"Versie 2.0";"Structuur";1;TRUE;"RapportageHR";Inf;NA
"58";"AN_DES_004_3130a_16";"3130_aom";"Versie 2.0";"Vegetatie";1;TRUE;"RapportageHR";0;0
"59";"AN_DES_004_3130a_16";"3130_aom";"Versie 2.0";"Verstoring";1;TRUE;"RapportageHR";0,166666666666667;0,579601593625498
"60";"AN_DES_004_3160_16";"3160";"Versie 2.0";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
