"ID";"Habitattype";"Habitatsubtype";"Versie";"Criterium";"Indicator";"Belang";"Voorwaarde";"Waarde";"Operator";"Referentiewaarde";"Status_voorwaarde";"VoorwaardeID";"Combinatie";"SBZH";"Regio";"PlotWeight";"StratumWeight";"WeightComb"
"206134";6510;"6510_hu";"Versie 3";"Verstoring";"eutrofiëring";"zb";"bedekking eutrofiëring";"30";"<=";"30";TRUE;700;"700";"Binnen";"Atlantic";0,797450754551543;14,8423076923077;11,8360094685169
"206134";6510;"6510_hu";"Versie 3";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"10";TRUE;1234;"1234";"Binnen";"Atlantic";0,797450754551543;14,8423076923077;11,8360094685169
"206134";6510;"6510_hu";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1423;"1423";"Binnen";"Atlantic";0,797450754551543;14,8423076923077;11,8360094685169
"206134";6510;"6510_hu";"Versie 3";"Verstoring";"verbraming";"b";"bedekking verbraming";"0";"<=";"10";TRUE;1456;"1456";"Binnen";"Atlantic";0,797450754551543;14,8423076923077;11,8360094685169
"206134";6510;"6510_hu";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";"bedekking vergrassing";"90,1";"<=";"50";FALSE;1494;"1494";"Binnen";"Atlantic";0,797450754551543;14,8423076923077;11,8360094685169
"206134";6510;"6510_hu";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";"bedekking verruiging";"0";"<=";"30";TRUE;1659;"1659";"Binnen";"Atlantic";0,797450754551543;14,8423076923077;11,8360094685169
"231702";6510;"6510_hus";"Versie 2.0";"Structuur";"dominantie van één soort";"b";"dominantie van een soort";"50";"<=";"50";TRUE;1927;"1927";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";6510;"6510_hus";"Versie 2.0";"Structuur";"vegetatiehoogte";"b";"bedekking hoge grassen";"3,96000000000001";"<=";"70";TRUE;768;"768 AND 931";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";6510;"6510_hus";"Versie 2.0";"Structuur";"vegetatiehoogte";"b";"bedekking middelhoge en lage grassen";"82,563616";">=";"5";TRUE;931;"768 AND 931";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";6510;"6510_hus";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"18,16";">=";"50";FALSE;1070;"1070";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";6510;"6510_hus";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"2";">=";"7";FALSE;335;"335";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";6510;"6510_hus";"Versie 2.0";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"30";TRUE;1246;"1246";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";6510;"6510_hus";"Versie 2.0";"Verstoring";"verbossing/verstruweling";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1367;"1367";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";6510;"6510_hus";"Versie 2.0";"Verstoring";"verruiging";"zb";"bedekking verruiging";"32,086";"<=";"30";FALSE;1618;"1618";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";6510;"6510_hus";"Versie 3";"Structuur";"dominantie van één soort";"b";"dominantie van een soort excl. sleutelsoorten";"kb";"<";"D";TRUE;1962;"1962";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";6510;"6510_hus";"Versie 3";"Structuur";"verticale structuur";"b";"bedekking hoge grassen";"3,96000000000001";"<";"70";TRUE;767;"767 AND 934";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";6510;"6510_hus";"Versie 3";"Structuur";"verticale structuur";"b";"bedekking middelhoge grassen";"81,2512";">";"5";TRUE;934;"767 AND 934";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";6510;"6510_hus";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"18,16";">=";"30";FALSE;1076;"1076";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";6510;"6510_hus";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"2";">=";"7";FALSE;334;"334";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";6510;"6510_hus";"Versie 3";"Verstoring";"eutrofiëring";"zb";"bedekking eutrofiëring";"68,0532544";"<=";"30";FALSE;703;"703";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";6510;"6510_hus";"Versie 3";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"10";TRUE;1247;"1247";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";6510;"6510_hus";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1436;"1436";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";6510;"6510_hus";"Versie 3";"Verstoring";"verbraming";"b";"bedekking verbraming";"0";"<=";"10";TRUE;1459;"1459";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";6510;"6510_hus";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";"bedekking vergrassing";"47,293248";"<=";"50";TRUE;1498;"1498";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"231702";6510;"6510_hus";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";"bedekking verruiging";"2,98";"<=";"30";TRUE;1601;"1601";"Binnen";"Atlantic";0,888326262181175;5,06666666666667;4,50085306171795
"2328854";6510;"6510_hus";"Versie 2.0";"Structuur";"dominantie van één soort";"b";"dominantie van een soort";"30";"<=";"50";TRUE;1927;"1927";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";6510;"6510_hus";"Versie 2.0";"Structuur";"vegetatiehoogte";"b";"bedekking hoge grassen";"13,76";"<=";"70";TRUE;768;"768 AND 931";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";6510;"6510_hus";"Versie 2.0";"Structuur";"vegetatiehoogte";"b";"bedekking middelhoge en lage grassen";"67,40336631808";">=";"5";TRUE;931;"768 AND 931";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";6510;"6510_hus";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"6,82199200000001";">=";"50";FALSE;1070;"1070";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";6510;"6510_hus";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"4";">=";"7";FALSE;335;"335";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";6510;"6510_hus";"Versie 2.0";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"30";TRUE;1246;"1246";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";6510;"6510_hus";"Versie 2.0";"Verstoring";"verbossing/verstruweling";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1367;"1367";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";6510;"6510_hus";"Versie 2.0";"Verstoring";"verruiging";"zb";"bedekking verruiging";"20,8";"<=";"30";TRUE;1618;"1618";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";6510;"6510_hus";"Versie 3";"Structuur";"dominantie van één soort";"b";"dominantie van een soort excl. sleutelsoorten";"kb";"<";"D";TRUE;1962;"1962";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";6510;"6510_hus";"Versie 3";"Structuur";"verticale structuur";"b";"bedekking hoge grassen";"13,76";"<";"70";TRUE;767;"767 AND 934";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";6510;"6510_hus";"Versie 3";"Structuur";"verticale structuur";"b";"bedekking middelhoge grassen";"66,045173248";">";"5";TRUE;934;"767 AND 934";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";6510;"6510_hus";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"6,82199200000001";">=";"30";FALSE;1076;"1076";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";6510;"6510_hus";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"4";">=";"7";FALSE;334;"334";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";6510;"6510_hus";"Versie 3";"Verstoring";"eutrofiëring";"zb";"bedekking eutrofiëring";"63,4894336";"<=";"30";FALSE;703;"703";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";6510;"6510_hus";"Versie 3";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"10";TRUE;1247;"1247";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";6510;"6510_hus";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1436;"1436";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";6510;"6510_hus";"Versie 3";"Verstoring";"verbraming";"b";"bedekking verbraming";"0";"<=";"10";TRUE;1459;"1459";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";6510;"6510_hus";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";"bedekking vergrassing";"45,12";"<=";"50";TRUE;1498;"1498";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"2328854";6510;"6510_hus";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";"bedekking verruiging";"20,8";"<=";"30";TRUE;1601;"1601";"Binnen";"Atlantic";0,893693320539885;5,06666666666667;4,52804615740208
"243846";6510;"6510_hu";"Versie 2.0";"Structuur";"dominantie van één soort";"b";"dominantie van een soort";"40";"<=";"50";TRUE;1954;"1954";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";6510;"6510_hu";"Versie 2.0";"Structuur";"vegetatiehoogte";"b";"bedekking hoge grassen";"0";"<=";"70";TRUE;769;"769 AND 929";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";6510;"6510_hu";"Versie 2.0";"Structuur";"vegetatiehoogte";"b";"bedekking middelhoge en lage grassen";"62,95222";">=";"5";TRUE;929;"769 AND 929";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";6510;"6510_hu";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"2";">=";"50";FALSE;1108;"1108";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";6510;"6510_hu";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"1";">=";"7";FALSE;371;"371";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";6510;"6510_hu";"Versie 2.0";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"1";"<=";"30";TRUE;1241;"1241";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";6510;"6510_hu";"Versie 2.0";"Verstoring";"verbossing/verstruweling";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1357;"1357";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";6510;"6510_hu";"Versie 2.0";"Verstoring";"verruiging";"zb";"bedekking verruiging";"0";"<=";"30";TRUE;1708;"1708";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";6510;"6510_hu";"Versie 3";"Structuur";"dominantie van één soort";"b";"dominantie van een soort excl. sleutelsoorten";"kb";"<";"D";TRUE;1960;"1960";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";6510;"6510_hu";"Versie 3";"Structuur";"verticale structuur";"b";"bedekking hoge grassen";"0";"<";"70";TRUE;770;"770 AND 932";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";6510;"6510_hu";"Versie 3";"Structuur";"verticale structuur";"b";"bedekking middelhoge grassen";"62,578";">";"5";TRUE;932;"770 AND 932";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";6510;"6510_hu";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"2";">=";"30";FALSE;1110;"1110";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";6510;"6510_hu";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"1";">=";"7";FALSE;376;"376";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";6510;"6510_hu";"Versie 3";"Verstoring";"eutrofiëring";"zb";"bedekking eutrofiëring";"45,86284";"<=";"30";FALSE;700;"700";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";6510;"6510_hu";"Versie 3";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"1";"<=";"10";TRUE;1234;"1234";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";6510;"6510_hu";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1423;"1423";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";6510;"6510_hu";"Versie 3";"Verstoring";"verbraming";"b";"bedekking verbraming";"0";"<=";"10";TRUE;1456;"1456";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";6510;"6510_hu";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";"bedekking vergrassing";"0";"<=";"50";TRUE;1494;"1494";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"243846";6510;"6510_hu";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";"bedekking verruiging";"10,9";"<=";"30";TRUE;1659;"1659";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";6510;"6510_hu";"Versie 2.0";"Structuur";"dominantie van één soort";"b";"dominantie van een soort";"70";"<=";"50";FALSE;1954;"1954";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";6510;"6510_hu";"Versie 2.0";"Structuur";"vegetatiehoogte";"b";"bedekking hoge grassen";"1";"<=";"70";TRUE;769;"769 AND 929";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";6510;"6510_hu";"Versie 2.0";"Structuur";"vegetatiehoogte";"b";"bedekking middelhoge en lage grassen";"93,841408";">=";"5";TRUE;929;"769 AND 929";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";6510;"6510_hu";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"1";">=";"50";FALSE;1108;"1108";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";6510;"6510_hu";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"1";">=";"7";FALSE;371;"371";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";6510;"6510_hu";"Versie 2.0";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"30";TRUE;1241;"1241";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";6510;"6510_hu";"Versie 2.0";"Verstoring";"verbossing/verstruweling";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1357;"1357";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";6510;"6510_hu";"Versie 2.0";"Verstoring";"verruiging";"zb";"bedekking verruiging";"0";"<=";"30";TRUE;1708;"1708";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";6510;"6510_hu";"Versie 3";"Structuur";"dominantie van één soort";"b";"dominantie van een soort excl. sleutelsoorten";"hb";"<";"D";TRUE;1960;"1960";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";6510;"6510_hu";"Versie 3";"Structuur";"verticale structuur";"b";"bedekking hoge grassen";"1";"<";"70";TRUE;770;"770 AND 932";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";6510;"6510_hu";"Versie 3";"Structuur";"verticale structuur";"b";"bedekking middelhoge grassen";"87,1696";">";"5";TRUE;932;"770 AND 932";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";6510;"6510_hu";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"1";">=";"30";FALSE;1110;"1110";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";6510;"6510_hu";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"1";">=";"7";FALSE;376;"376";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";6510;"6510_hu";"Versie 3";"Verstoring";"eutrofiëring";"zb";"bedekking eutrofiëring";"21,405781";"<=";"30";TRUE;700;"700";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";6510;"6510_hu";"Versie 3";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"10";TRUE;1234;"1234";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";6510;"6510_hu";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1423;"1423";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";6510;"6510_hu";"Versie 3";"Verstoring";"verbraming";"b";"bedekking verbraming";"0";"<=";"10";TRUE;1456;"1456";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";6510;"6510_hu";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";"bedekking vergrassing";"1,99";"<=";"50";TRUE;1494;"1494";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"258390";6510;"6510_hu";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";"bedekking verruiging";"0";"<=";"30";TRUE;1659;"1659";"Binnen";"Atlantic";1;14,8423076923077;14,8423076923077
"2867990";6510;"6510_hus";"Versie 2.0";"Structuur";"dominantie van één soort";"b";"dominantie van een soort";"60";"<=";"50";FALSE;1927;"1927";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";6510;"6510_hus";"Versie 2.0";"Structuur";"vegetatiehoogte";"b";"bedekking hoge grassen";"21,6";"<=";"70";TRUE;768;"768 AND 931";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";6510;"6510_hus";"Versie 2.0";"Structuur";"vegetatiehoogte";"b";"bedekking middelhoge en lage grassen";"69,28";">=";"5";TRUE;931;"768 AND 931";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";6510;"6510_hus";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"1";">=";"50";FALSE;1070;"1070";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";6510;"6510_hus";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"1";">=";"7";FALSE;335;"335";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";6510;"6510_hus";"Versie 2.0";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"1";"<=";"30";TRUE;1246;"1246";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";6510;"6510_hus";"Versie 2.0";"Verstoring";"verbossing/verstruweling";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1367;"1367";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";6510;"6510_hus";"Versie 2.0";"Verstoring";"verruiging";"zb";"bedekking verruiging";"1";"<=";"30";TRUE;1618;"1618";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";6510;"6510_hus";"Versie 3";"Structuur";"dominantie van één soort";"b";"dominantie van een soort excl. sleutelsoorten";"hb";"<";"D";TRUE;1962;"1962";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";6510;"6510_hus";"Versie 3";"Structuur";"verticale structuur";"b";"bedekking hoge grassen";"21,6";"<";"70";TRUE;767;"767 AND 934";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";6510;"6510_hus";"Versie 3";"Structuur";"verticale structuur";"b";"bedekking middelhoge grassen";"69,28";">";"5";TRUE;934;"767 AND 934";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";6510;"6510_hus";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"1";">=";"30";FALSE;1076;"1076";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";6510;"6510_hus";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"1";">=";"7";FALSE;334;"334";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";6510;"6510_hus";"Versie 3";"Verstoring";"eutrofiëring";"zb";"bedekking eutrofiëring";"69,5872";"<=";"30";FALSE;703;"703";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";6510;"6510_hus";"Versie 3";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"1";"<=";"10";TRUE;1247;"1247";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";6510;"6510_hus";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1436;"1436";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";6510;"6510_hus";"Versie 3";"Verstoring";"verbraming";"b";"bedekking verbraming";"0";"<=";"10";TRUE;1459;"1459";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";6510;"6510_hus";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";"bedekking vergrassing";"24,736";"<=";"50";TRUE;1498;"1498";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"2867990";6510;"6510_hus";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";"bedekking verruiging";"1";"<=";"30";TRUE;1601;"1601";"Buiten";"Atlantic";0,931165467696743;1,46666666666667;1,36570935262189
"308098";6510;"6510_huk";"Versie 2.0";"Structuur";"horizontale structuur";"b";"bedekking rozetplanten";"1";">=";"30";FALSE;1027;"1027";"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";6510;"6510_huk";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"1";">=";"10";FALSE;1066;"1066";"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";6510;"6510_huk";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"gulden sleutelbloem en/of ruige weegbree aanwezig";"0";">=";"1";FALSE;2119;"2119 AND 395";"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";6510;"6510_huk";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten excl. gulden sleutelbloem";"1";">=";"4";FALSE;395;"2119 AND 395";"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";6510;"6510_huk";"Versie 2.0";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"30";TRUE;1242;"1242";"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";6510;"6510_huk";"Versie 2.0";"Verstoring";"verbossing/verstruweling";"b";"bedekking verbossing";"50";"<=";"10";FALSE;1369;"1369";"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";6510;"6510_huk";"Versie 2.0";"Verstoring";"verruiging";"zb";"bedekking verruiging";"23,16016";"<=";"30";TRUE;1649;"1649";"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";6510;"6510_huk";"Versie 2.0";"Verstoring";"vervilting";"zb";"bedekking vervilting";"12";"<=";"30";TRUE;1811;"1811";"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";6510;"6510_huk";"Versie 3";"Structuur";"dominantie van één soort";"b";"dominantie van een soort excl. sleutelsoorten";"d";"<";"D";FALSE;1965;"1965";"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";6510;"6510_huk";"Versie 3";"Structuur";"levensvormen";"b";"bedekking rozetplanten";"1";">=";"10";FALSE;1026;"1026";"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";6510;"6510_huk";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"0";">=";"30";FALSE;1072;"1072";"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";6510;"6510_huk";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"0";">=";"5";FALSE;352;"352";"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";6510;"6510_huk";"Versie 3";"Verstoring";"eutrofiëring";"zb";"bedekking eutrofiëring";"61,192";"<=";"30";FALSE;702;"702";"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";6510;"6510_huk";"Versie 3";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"10";TRUE;1255;"1255";"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";6510;"6510_huk";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"50";"<=";"10";FALSE;1425;"1425";"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";6510;"6510_huk";"Versie 3";"Verstoring";"verbraming";"b";"bedekking verbraming";"0";"<=";"10";TRUE;1458;"1458";"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";6510;"6510_huk";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";"bedekking vergrassing";"13,76";"<=";"50";TRUE;1496;"1496";"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"308098";6510;"6510_huk";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";"bedekking verruiging";"4,910698";"<=";"30";TRUE;1606;"1606";"Binnen";"Continental";0,831717206774397;8,92;7,41891748442762
"327153";6510;"6510_hus";"Versie 2.0";"Structuur";"dominantie van één soort";"b";"dominantie van een soort";"40";"<=";"50";TRUE;1927;"1927";"Buiten";"Atlantic";0,734399853701224;1,46666666666667;1,07711978542846
"327153";6510;"6510_hus";"Versie 2.0";"Structuur";"vegetatiehoogte";"b";"bedekking hoge grassen";"36,19549";"<=";"70";TRUE;768;"768 AND 931";"Buiten";"Atlantic";0,734399853701224;1,46666666666667;1,07711978542846
"327153";6510;"6510_hus";"Versie 2.0";"Structuur";"vegetatiehoogte";"b";"bedekking middelhoge en lage grassen";"41,194";">=";"5";TRUE;931;"768 AND 931";"Buiten";"Atlantic";0,734399853701224;1,46666666666667;1,07711978542846
"327153";6510;"6510_hus";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"0";">=";"50";FALSE;1070;"1070";"Buiten";"Atlantic";0,734399853701224;1,46666666666667;1,07711978542846
